Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (NL),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
2022-08-26T19:00+00:00,55496.59,129221.26,75410.5,770,770,758.86,770,770,770,770,301.07,243.86,301.07,770,758.86,770,770,566.53,770,770,770,770,770,770,770,770,770,656.05,656.05,770,474.21,243.86,770,10.4,10.4,301.07,301.07,770,770
2022-08-26T20:00+00:00,55117.73,125008.7,72845.69,747.74,747.74,712.74,747.74,747.74,747.74,747.74,200.01,233.65,200.01,747.74,712.74,747.74,747.74,559.85,747.74,747.74,747.74,747.74,747.74,747.74,747.74,747.74,747.74,747.74,747.74,747.74,384.82,233.65,747.74,10.25,10.25,200.01,200.01,747.74,747.74
2022-08-26T21:00+00:00,54905.85,118256.13,69054.35,700,700,603.84,700,700,700,700,135.84,215,135.84,700,603.84,700,700,513.36,701.42,701.42,701.42,701.42,701.42,701.42,701.42,701.42,701.42,400.01,400.01,700,244.08,215,700,10.19,10.19,21.08,21.08,700,700
2022-08-26T22:00+00:00,54210.01,108909.05,65157.84,685.14,685.14,643.16,685.14,685.14,685.14,685.14,144.98,185.31,144.98,685.14,643.16,685.14,685.14,537.07,747.87,747.87,747.87,747.87,747.87,747.87,747.87,747.87,747.87,685.14,144.98,685.14,286.75,185.31,685.14,9.82,9.82,9.82,9.82,685.14,685.14
2022-08-26T23:00+00:00,53759.74,102709.86,61939.24,644.2,644.2,580,644.2,644.2,644.2,644.2,110.36,170,110.36,644.2,580,644.2,644.2,514.85,705.82,705.82,705.82,705.82,705.82,705.82,705.82,705.82,705.82,644.2,110.36,644.2,300.41,170,644.2,9.84,9.84,9.84,9.84,644.2,644.2
2022-08-27T00:00+00:00,53984.45,99164.36,60329.17,636.8,636.8,438.6,636.8,636.8,636.8,636.8,138.92,148.86,138.92,636.8,438.6,636.8,636.8,502.62,694,694,694,694,694,694,694,694,694,636.8,138.92,636.8,266.51,148.86,636.8,9.76,9.76,9.76,9.76,636.8,636.8
2022-08-27T01:00+00:00,54073.98,96895.26,58723.4,587.9,587.9,530,587.9,587.9,587.9,587.9,140.08,142.92,140.08,587.9,530,587.9,587.9,491.08,681.29,681.29,681.29,681.29,681.29,681.29,681.29,681.29,681.29,587.9,140.08,587.9,269.04,142.92,587.9,9.91,9.91,9.91,9.91,587.9,587.9
2022-08-27T02:00+00:00,54259.2,97661.49,56473.34,563.47,563.47,446.86,563.47,563.47,563.47,563.47,121.62,150.1,121.62,563.47,446.86,563.47,563.47,491.08,680.29,680.29,680.29,680.29,680.29,680.29,680.29,680.29,680.29,563.47,121.62,563.47,284.06,150.1,563.47,10.07,10.07,10.07,10.07,563.47,563.47
2022-08-27T03:00+00:00,54298.48,98098.17,55159.98,573.1,573.1,446.86,573.1,573.1,573.1,573.1,143.62,160.1,143.62,573.1,446.86,573.1,573.1,489,675.29,675.29,675.29,675.29,675.29,675.29,675.29,675.29,675.29,573.1,143.62,573.1,256.5,160.1,573.1,10.3,10.3,10.3,10.3,573.1,573.1
2022-08-27T04:00+00:00,54320.98,99121.88,56221.79,580.9,580.9,422,580.9,580.9,580.9,580.9,153.3,169.26,153.3,580.9,422,580.9,580.9,492.04,715.82,715.82,715.82,715.82,715.82,715.82,715.82,715.82,715.82,580.9,580.9,580.9,232.32,169.26,580.9,10.06,10.06,10.06,10.06,580.9,580.9
2022-08-27T05:00+00:00,54356.97,100011.07,62564.38,636,636,411.77,636,636,636,636,144.92,160.07,144.92,636,411.77,636,636,500,764.91,764.91,764.91,764.91,764.91,764.91,764.91,764.91,764.91,753.06,753.06,636,243.85,160.07,636,12.23,12.23,12.23,12.23,636,636
2022-08-27T06:00+00:00,54341.51,100707.41,73046.54,682.59,682.59,373.9,682.59,682.59,682.59,682.59,199.48,150.1,199.48,682.59,373.9,682.59,682.59,524.08,700,700,700,700,700,700,700,700,700,565.53,565.53,682.59,370.24,150.1,682.59,20.32,20.32,199.48,199.48,682.59,682.59
2022-08-27T07:00+00:00,53902.8,101000.9,85994.81,685.95,685.95,292,685.95,685.95,685.95,685.95,218.11,140,218.11,685.95,292,685.95,685.95,587.2,685.95,685.95,685.95,685.95,685.95,685.95,685.95,685.95,685.95,685.95,685.95,685.95,395.63,140,685.95,14.85,14.85,218.11,218.11,685.95,685.95
2022-08-27T08:00+00:00,53534.21,99707.11,98579.92,660.75,660.75,182.22,660.75,660.75,660.75,660.75,349.99,130,349.99,660.75,182.22,660.75,660.75,586,662.37,662.37,662.37,662.37,662.37,662.37,662.37,662.37,662.37,660.75,660.75,660.75,318.06,130,660.75,14.02,14.02,349.99,349.99,660.75,660.75
2022-08-27T09:00+00:00,53520.91,98810.63,108516.9,610.69,535.91,182.18,604.67,601.84,601.84,601.84,297.58,127,297.58,643.46,182.18,610.43,607.69,571.8,643.46,643.46,643.46,643.46,643.46,643.46,643.46,643.46,643.46,604,604,571.48,233.73,127,608.22,13.42,13.42,297.58,349.92,610.84,606.64
2022-08-27T10:00+00:00,53292.34,99215.71,112854.49,630.04,498.87,151.43,601.94,578.03,578.03,578.03,260.09,128,260.09,630.04,151.43,626.54,625,556,630.04,630.04,630.04,630.04,630.04,630.04,630.04,630.04,630.04,602.76,602.76,537.6,232.01,128,624.16,12.08,12.08,260.09,564.15,627.83,620.08
2022-08-27T11:00+00:00,53457.06,97997.01,115679.32,632.92,487.3,169.36,552.29,488.82,488.82,488.82,218.8,129,218.8,592,169.36,613.09,610.52,525.92,616.17,616.17,616.17,616.17,409.98,616.17,409.98,616.17,616.17,554.65,554.65,477.03,211.01,129,607.99,12.9,12.9,218.8,477.09,616.17,597.89
2022-08-27T12:00+00:00,53141.95,98486.17,113790.11,616.17,496,182.2,534.79,500.16,500.16,500.16,190,129,190,548.66,182.2,590.63,597.55,514,616.17,616.17,616.17,616.17,406.72,616.17,406.72,616.17,616.17,492.32,492.32,490.15,198.19,129,600.34,13.55,13.55,190,488.16,589.22,595.57
2022-08-27T13:00+00:00,53185.76,99467.23,110302.03,643.46,454.57,205.57,532.62,461.73,461.73,461.73,178.2,128,178.2,530.19,205.57,646.91,667.5,507.07,643.46,643.46,643.46,643.46,415.98,643.46,415.98,643.46,643.46,424.97,424.97,446.02,245.85,128,675,14.1,14.1,178.2,424.97,641.93,668.29
2022-08-27T14:00+00:00,53273.11,101384.7,106758.47,626.71,484.49,457.32,542.49,489.19,489.19,489.19,247.51,128,247.51,531.09,457.32,651.42,680.02,513.85,662.37,662.37,662.37,662.37,662.37,662.37,662.37,662.37,662.37,389.49,389.49,478.58,389.49,128,693.59,16.13,16.13,247.51,389.49,641.71,693.91
2022-08-27T15:00+00:00,53452.93,103635.96,99208.98,701.68,550.34,654.45,624.04,554.67,554.67,554.67,294.17,129.17,294.17,588.34,654.45,708.22,727.83,540.7,703.9,703.9,703.9,703.9,703.9,703.9,703.9,703.9,703.9,541.35,541.35,550.34,459.08,129.17,733.23,16.43,16.43,294.17,541.35,703.9,729.94
2022-08-27T16:00+00:00,53695.86,108402.37,89411.09,732.58,669.88,702.79,700,669.91,669.91,669.91,379.96,137,379.96,694.66,702.79,731.33,736.12,610,800,800,800,800,800,800,800,800,800,680.09,680.09,667.16,582.21,137,736.81,17.2,17.2,379.96,653.83,730.84,734.91
2022-08-27T17:00+00:00,53827.66,109620.18,82716.94,757.61,699,739.99,728.12,704.62,704.62,704.62,389.98,179.99,389.98,722.04,739.99,771.44,783.22,653.17,850,850,850,850,850,850,850,850,850,663,663,707.36,663,179.99,789.35,16.33,16.33,389.98,663,766.67,791.25
2022-08-27T18:00+00:00,54084.85,110919.78,77182.72,740.99,686.87,732.94,715.18,700.06,700.06,700.06,379.99,220,379.99,713.32,732.94,736.12,740.99,633.35,870,870,870,870,870,870,870,870,870,689.66,689.66,700.06,689.66,220,743.18,14.32,14.32,379.99,379.99,734.43,743.89
2022-08-27T19:00+00:00,54150.76,110532.37,74545.77,680.87,665.9,710.07,670.36,665.98,665.98,665.98,484.94,242.82,484.94,668.78,710.07,694.62,703.81,618.35,850,850,850,850,850,850,850,850,850,615.38,615.38,665.98,580.52,242.82,710.07,13.73,13.73,484.94,484.94,690.15,714.74
2022-08-27T20:00+00:00,54027.69,106832.51,73526.77,659.94,659.94,659.94,659.94,659.94,659.94,659.94,261.41,239.18,261.41,659.94,659.94,659.94,659.94,595.27,802.11,802.11,802.11,802.11,802.11,802.11,802.11,802.11,802.11,261.41,261.41,659.94,393.31,239.18,659.94,11.66,11.66,261.41,261.41,659.94,659.94
2022-08-27T21:00+00:00,54024.49,103477.91,69925.2,578.17,580.12,577.71,577,576.39,576.39,576.39,234.18,217.05,234.18,583.57,577.71,578.18,577.62,523,749.99,749.99,749.99,749.99,749.99,749.99,749.99,749.99,749.99,250.06,250.01,597.3,284.97,217.05,577.71,9.97,9.97,9.97,9.97,578.29,577.34
2022-08-27T22:00+00:00,53636.03,98880.29,66102.35,585.03,585.03,585.03,585.03,585.03,585.03,585.03,221.81,220,221.81,585.03,585.03,585.03,585.03,519.55,719,719,719,719,719,719,719,719,719,585.03,221.81,585.03,277,220,585.03,11.46,11.46,221.81,221.81,585.03,585.03
2022-08-27T23:00+00:00,53768.33,94204.57,65026.08,491.4,491.4,491.4,491.4,491.4,491.4,491.4,190.43,210,190.43,491.4,491.4,491.4,491.4,505.33,709.95,709.95,709.95,709.95,709.95,709.95,709.95,709.95,709.95,491.4,190.43,491.4,263.41,210,491.4,13.08,13.08,43.5,43.5,491.4,491.4
2022-08-28T00:00+00:00,53641.11,91659.65,62423.69,467.7,467.7,467.7,467.7,467.7,467.7,467.7,183.02,185.25,183.02,467.7,467.7,467.7,467.7,512.32,713.36,713.36,713.36,713.36,713.36,713.36,713.36,713.36,713.36,467.7,183.02,467.7,231.35,185.25,467.7,14.05,14.05,14.05,14.05,467.7,467.7
2022-08-28T01:00+00:00,53271.8,90172.72,61394.52,430,430,430,430,430,430,430,164.42,177.31,164.42,430,430,430,430,492.74,677.36,677.36,677.36,677.36,677.36,677.36,677.36,677.36,677.36,430,164.42,430,207.91,177.31,430,13.49,13.49,13.49,13.49,430,430
2022-08-28T02:00+00:00,52929.51,89929.14,61190.72,425.97,425.97,425.97,425.97,425.97,425.97,425.97,134.35,166.39,134.35,425.97,425.97,425.97,425.97,491.3,678.36,678.36,678.36,678.36,678.36,678.36,678.36,678.36,678.36,425.97,134.35,425.97,190.74,166.39,425.97,12.68,12.68,12.68,12.68,425.97,425.97
2022-08-28T03:00+00:00,52978.97,90003.16,60128.28,409.92,409.92,409.92,409.92,409.92,409.92,409.92,119.81,166.29,119.81,409.92,409.92,409.92,409.92,485.33,693.36,693.36,693.36,693.36,693.36,693.36,693.36,693.36,693.36,409.92,119.81,409.92,148.16,166.29,409.92,11.86,11.86,11.86,11.86,409.92,409.92
2022-08-28T04:00+00:00,52971.59,89506.18,61444.2,427.29,427.29,427.29,427.29,427.29,427.29,427.29,82.02,173.34,82.02,427.29,427.29,427.29,427.29,485.33,662.15,662.15,662.15,662.15,662.15,662.15,662.15,662.15,662.15,427.29,427.29,427.29,136.89,173.34,427.29,9.93,9.93,9.93,9.93,427.29,427.29
2022-08-28T05:00+00:00,53022.83,87804.96,66787.73,441.91,441.91,441.91,441.91,441.91,441.91,441.91,151.88,129.99,151.88,441.91,441.91,441.91,441.91,485.33,627.23,627.23,627.23,627.23,627.23,627.23,627.23,627.23,627.23,441.91,441.91,441.91,140.88,181.82,441.91,13.35,13.35,13.35,150.08,441.91,441.91
2022-08-28T06:00+00:00,53390.18,85860.1,78572.97,467.45,467.45,330,467.45,467.45,467.45,467.45,204.05,120,204.05,467.45,330,467.45,467.45,479.7,630,630,630,630,630,630,630,616.17,630,467.45,467.45,467.45,168.67,180.3,467.45,14.95,14.95,14.95,456.23,467.45,467.45
2022-08-28T07:00+00:00,53361.08,84986.42,95013.6,437.62,437.62,330,437.62,437.62,437.62,437.62,230.01,107,230.01,437.62,330,437.62,437.62,479.7,631.16,631.16,631.16,631.16,631.16,631.16,631.16,616.17,631.16,437.62,437.62,437.62,206.3,180.3,437.62,16.43,16.43,16.43,427.11,437.62,437.62
2022-08-28T08:00+00:00,53246.2,84451.87,112707.84,575.1,329.99,251,368.5,275.09,275.09,275.09,233.1,70.25,233.1,404.07,251,471.3,468.59,503.25,616.17,616.17,616.17,616.17,616.17,616.17,616.17,616.17,616.17,370.84,370.84,274.39,163.56,180.3,463.83,16.18,16.18,233.1,268.49,476.87,449.19
2022-08-28T09:00+00:00,53147.12,83673.87,126648.78,582.96,242.3,205.58,391.89,256.88,256.88,256.88,250.72,57.91,250.72,440.64,205.58,532.08,529.23,529,606.11,606.11,606.11,606.11,333.58,606.11,333.58,606.11,606.11,394.74,394.74,219.43,136.65,180.3,522.42,15.37,15.37,250.72,250.72,539.57,500.3
2022-08-28T10:00+00:00,53097.24,81005.06,133078.32,580.01,51.39,205.57,311.38,115.98,115.98,115.98,231.87,67.75,231.87,478.02,205.57,590.71,567.1,529,597.64,597.64,597.64,597.64,333.58,597.64,333.58,568.17,597.64,500.03,500.03,6.79,132.48,130.99,567.81,14.17,14.17,113.2,113.2,597.64,532.62
2022-08-28T11:00+00:00,53030.78,79529.81,135292.4,580.07,20.02,182.21,254.88,75.8,75.8,75.8,226.81,68,226.81,375.7,182.21,538.01,508.87,514.85,550.9,550.9,550.9,550.9,333.58,550.9,333.58,550.9,550.9,302.9,302.9,-10.85,129.61,130,504.94,13.13,13.13,73.98,73.98,550.9,455.61
2022-08-28T12:00+00:00,53200.57,79936.62,132959.95,583.1,127.22,167,190.69,13.29,13.29,13.29,219.82,68,219.82,405.3,167,322.03,277.67,492.05,583.1,583.1,583.1,583.1,140.36,583.1,140.36,583.1,583.1,241,241,-10,123.82,126.06,287.27,12.97,12.97,12.97,12.97,332.14,258.75
2022-08-28T13:00+00:00,53230.31,79216.76,130289.76,539.45,50.01,182.2,392.77,62.16,62.16,62.16,214.33,68,214.33,419.14,182.2,613.24,665.43,489,598.48,598.48,598.48,598.48,117,598.48,117,616.17,598.48,753.03,753.03,-37.25,138.6,99.62,671.3,14.76,14.76,60.67,60.67,598.48,690.36
2022-08-28T14:00+00:00,53079.78,81875.02,123047.03,580,230.72,471,323.18,105.92,105.92,105.92,210,68,210,431.93,471,626.21,672.72,494.62,610.04,610.04,610.04,610.04,333.58,610.04,333.58,616.17,610.04,210,210,76,134.72,116.06,694.79,14.58,14.58,103.38,103.38,610.04,676.7
2022-08-28T15:00+00:00,53396.11,89005.39,113732.3,585.08,359.89,674.98,446.85,336.2,336.2,336.2,239.95,85.3,239.95,372.2,674.98,613.32,659.21,513.85,630,630,630,630,630,630,630,630,630,239.95,239.95,336.2,239.95,120.48,674.98,14.83,14.83,239.95,239.95,599.28,669.05
2022-08-28T16:00+00:00,54341.11,95476.57,102249.15,624.17,580,723.2,598.47,579.24,579.24,579.24,265.1,110,265.1,585.9,723.2,674.67,705.04,581,685.95,685.95,685.95,685.95,685.95,685.95,685.95,868,685.95,436.51,436.51,576.44,378.66,127,723.2,14.87,14.87,265.1,436.51,659.76,731
2022-08-28T17:00+00:00,54917.35,100907.87,89949.63,715.57,675.18,777.25,697.43,676.4,676.4,676.4,228.44,130,228.44,685.65,777.25,745.68,765.86,578,764.79,764.79,764.79,764.79,764.79,764.79,764.79,820,764.79,614.5,614.5,672.42,523.97,130,777.25,14.2,14.2,228.44,614.5,735.91,783.09
2022-08-28T18:00+00:00,54980.79,107368.72,81950.54,715.07,700,738,710.86,700.75,700.75,700.75,240,210.87,240,702.95,738,726.79,734.34,539,800,800,800,800,800,800,800,870,800,689.81,689.81,698.98,621.25,210.87,738,14.62,14.62,240,683.93,723.36,741.15
2022-08-28T19:00+00:00,55023.52,107665.63,80885.74,660.92,646.37,693.15,650.6,646.06,645.31,645.31,238.56,225,238.56,648.2,693.15,676.78,686.63,520,820,820,820,820,820,820,820,850,820,591.54,591.54,645.31,514.12,225,693.15,12.31,12.31,238.56,299.99,671.77,696.42
2022-08-28T20:00+00:00,54760.4,104865.89,80550.69,606.7,606.7,606.7,606.7,606.7,606.7,606.7,191.13,225,191.13,606.7,606.7,606.7,606.7,503.25,800,800,800,800,800,800,800,820,800,606.7,606.7,606.7,357.76,225,606.7,9.73,9.73,9.73,20,606.7,606.7
2022-08-28T21:00+00:00,54629.85,102246.5,77015.72,590.03,590.03,590.03,590.03,590.03,590.03,590.03,135.25,220.2,135.25,590.03,590.03,590.03,590.03,485.33,738.81,738.81,738.81,738.81,738.81,738.81,738.81,738.81,738.81,250.09,250.09,590.03,157.92,220.2,590.03,8.38,8.38,8.38,8.38,590.03,590.03
2022-08-28T22:00+00:00,54415.12,97965.8,72363.32,590.85,590.85,590.85,590.85,590.85,590.85,590.85,8.28,215.49,8.28,590.85,590.85,590.85,590.85,474.9,620.32,620.32,620.32,620.32,620.32,620.32,620.32,622.44,620.32,590.85,590.85,590.85,144.23,215.49,590.85,8.28,8.28,8.28,8.28,590.85,590.85
2022-08-28T23:00+00:00,54547.15,94336.28,69354.07,544.14,544.14,544.14,544.14,544.14,544.14,544.14,7.68,201.44,7.68,544.14,544.14,544.14,544.14,421.6,610.15,610.15,610.15,610.15,610.15,610.15,610.15,622.44,610.15,544.14,544.14,544.14,130.53,201.44,544.14,7.68,7.68,7.68,7.68,544.14,544.14
2022-08-29T00:00+00:00,54628.71,94026.46,66373.72,523.3,523.3,523.3,523.3,523.3,523.3,523.3,6.95,180,6.95,523.3,523.3,523.3,523.3,410,598.8,598.8,598.8,598.8,598.8,598.8,598.8,622.44,598.8,523.3,523.3,523.3,128.11,180,523.3,6.95,6.95,6.95,6.95,523.3,523.3
2022-08-29T01:00+00:00,54739.32,93336.51,64313.53,531.9,517.81,521,524.37,521.03,521.03,521.03,6.96,160,6.96,521.6,521,529.58,529.58,401.59,579.9,579.9,579.9,579.9,579.9,579.9,579.9,622.44,579.9,6.96,6.96,518.1,128.07,160,529.7,6.96,6.96,6.96,6.96,529.58,529.5
2022-08-29T02:00+00:00,55464.77,94821.12,62202.06,531.03,516.07,527.88,519.74,516.07,516.07,516.07,9.99,173.92,9.99,516.62,527.88,528.21,527.33,401.59,590.6,590.6,590.6,590.6,590.6,590.6,590.6,622.44,590.6,9.99,9.99,516.02,132.18,173.92,527.88,9.99,9.99,9.99,9.99,528.3,527.33
2022-08-29T03:00+00:00,56018.07,100471.76,62444.83,585.07,578.44,589.06,578.77,582.36,582.36,582.36,87.73,179.33,87.73,585.98,589.06,596.49,584.92,401.59,602.89,602.89,602.89,602.89,602.89,602.89,602.89,622.44,602.89,576.5,576.5,578.33,145.12,179.33,589.06,13.55,13.55,13.55,13.55,602.89,582.83
2022-08-29T04:00+00:00,56590.42,112630.68,66311.61,717.94,681.83,710.9,705.21,696.75,696.75,231.45,207,200.25,207,707.08,710.9,711.07,711.37,414.93,707.08,707.08,707.08,707.08,707.08,707.08,707.08,670.44,707.08,705.66,705.66,689.98,237.58,200.25,710.9,17.98,17.98,17.98,17.98,711.37,710.17
2022-08-29T05:00+00:00,57433.02,121586.84,73926.22,769.92,769.92,735.27,769.92,769.92,769.92,769.92,391.13,204.73,391.13,769.92,735.27,769.92,769.92,425.93,769.92,769.92,769.92,769.92,769.92,769.92,769.92,746.53,769.92,753.04,753.04,769.92,253.85,204.73,769.92,27.16,27.16,391.13,391.13,769.92,769.92
2022-08-29T06:00+00:00,57630.61,125112.66,86025.83,805.05,791.3,757.92,776.93,793.99,793.99,793.99,559.98,216.88,559.98,796.82,757.92,804.43,801.97,500,805.05,805.05,805.05,805.05,350.41,805.05,350.41,742.53,805.05,787.56,787.56,791.06,273.05,216.88,801.08,20.89,20.89,559.98,559.98,805.05,791.59
2022-08-29T07:00+00:00,57678.83,125104.61,100197.04,919.64,592,729.23,680.42,668.06,668.06,668.06,529.99,210.71,529.99,847.68,729.23,845.15,822.43,593.2,847.68,847.68,847.68,847.68,350.41,847.68,350.41,742.53,847.68,698.47,698.47,592,189.82,210.71,820.02,29.98,29.98,529.99,529.99,857.19,793.07
2022-08-29T08:00+00:00,57611.97,122632.04,114334.27,794.97,558.17,670.27,735.74,661.36,661.36,661.36,529.97,190,529.97,722.55,670.27,790.68,791.75,593.2,765.4,765.4,765.4,765.4,93.54,765.4,93.54,765.4,765.4,741.78,741.78,614.49,151.97,190,788.21,52.73,52.73,529.97,529.97,789.95,781.88
2022-08-29T09:00+00:00,56706.33,120131.28,125432.74,854.8,548.18,621,479.78,574.27,574.27,574.27,560.48,169.57,560.48,785.47,621,758.23,697.32,593.2,785.47,785.47,785.47,785.47,40,785.47,40,763.53,785.47,565.09,565.09,543.1,149.6,169.57,700.51,40,40,560.48,560.48,785.47,608.92
2022-08-29T10:00+00:00,56762.42,119574.24,132521.65,882.44,487,701,586.64,548.77,548.77,548.77,499.07,160.91,499.07,800,701,813.64,784.66,560,800,800,800,800,5,800,5,763.53,800,615.78,615.78,472.38,141.44,160.91,780.48,34.17,34.17,499.07,499.07,828.22,744.72
2022-08-29T11:00+00:00,56768.29,118524.12,134510.76,847.63,518.97,701,520.38,553.42,553.42,553.42,466.74,145,466.74,765.4,701,814.11,766.58,517.98,765.4,765.4,765.4,765.4,1.48,765.4,1.48,763.53,765.4,604.8,604.8,513.52,136.39,145,764.03,30,30,466.74,466.74,835.5,677.19
2022-08-29T12:00+00:00,56760.57,118656.76,133302.25,913.47,545.26,705.51,573.9,541.57,541.57,541.57,481.71,139.99,481.71,810.7,705.51,836.58,805.88,501,810.7,810.7,810.7,810.7,0,810.7,0,790.53,810.7,610.43,610.43,510.43,131.55,139.99,800.26,31.81,31.81,481.71,481.71,853.48,759.39
2022-08-29T13:00+00:00,56733.74,119846.18,127568.4,858.43,528.49,720.42,688.05,548.41,548.41,548.41,449.95,132.9,449.95,809.3,720.42,845.7,834.99,500,848.63,848.63,848.63,848.63,0,848.63,0,670.44,848.63,703.8,703.8,500.64,141.4,132.9,828.5,39.93,39.93,449.95,449.95,851.69,805.67
2022-08-29T14:00+00:00,56636.92,121076.98,120578.7,908.9,528.81,770.78,739.82,645.73,645.73,645.73,401.09,136.94,401.09,792.96,770.78,822.04,811.9,523.9,794.99,806,794.99,806,3,806,3,794.99,794.99,749.46,749.46,600.42,160.91,136.94,809.85,42.61,42.61,401.09,401.09,827.85,796.84
2022-08-29T15:00+00:00,56705.67,127430.61,108753.14,818.83,695,810.32,797.88,773.91,773.91,773.91,449.96,143.86,449.96,817.61,810.32,817.01,816.14,593.2,794.99,817.61,794.99,817.61,115.03,817.61,115.03,794.99,794.99,799.53,799.53,738.68,242.3,143.86,815.09,45.28,45.28,449.96,449.96,817.61,812.4
2022-08-29T16:00+00:00,56754.92,131417.02,95787.33,867.35,789.42,837.89,795,837.66,837.66,837.66,483.32,180.31,483.32,851.81,837.89,847.61,839.39,615,814.99,851.81,814.99,851.81,488,851.81,488,814.99,814.99,753.05,753.05,739.9,389.46,180.31,837.89,32.02,32.02,483.32,753.05,851.81,826.43
2022-08-29T17:00+00:00,56752.35,136940.5,81699.75,871,871,871,871,871,871,871,441.2,213.86,441.2,871,871,871,871,600,860,871,860,871,871,871,871,860,860,749.48,749.48,871,442.01,213.86,871,70,70,441.2,749.48,871,871
2022-08-29T18:00+00:00,56733.54,139856,75964.69,860.89,860.89,833.74,860.89,860.89,860.89,860.89,340.75,239.01,340.75,860.89,833.74,860.89,860.89,522.73,860.89,860.89,860.89,860.89,860.89,860.89,860.89,860.89,860.89,740.06,740.06,860.89,545.74,239.01,860.89,55.21,55.21,392.23,740.06,860.89,860.89
2022-08-29T19:00+00:00,56600.9,136741.28,75017.41,800,800,800,800,800,800,800,299.99,253.07,299.99,800,800,800,800,500,800,800,800,800,800,800,800,800,800,800,800,800,347.91,253.07,800,39.68,39.68,299.99,299.99,800,800
2022-08-29T20:00+00:00,56857.56,133108.93,70585.27,762.49,759.89,756.04,762.57,762.48,762.48,762.48,144.99,247.48,144.99,762.49,756.04,762.54,762.56,600,762.49,762.49,762.49,762.49,762.49,762.49,762.49,762.49,762.49,600,600,757.3,280.07,247.48,762.56,27.65,27.65,144.99,144.99,762.54,762.58
2022-08-29T21:00+00:00,56953.36,126238.17,65703.09,779.94,544.91,705.47,625.64,615.91,615.91,615.91,18.69,226.46,18.69,753.09,705.47,743.01,696.32,502.33,742.53,753.09,742.53,753.09,753.09,753.09,753.09,742.53,742.53,640.05,640.05,485,228.38,226.46,705.47,18.69,18.69,18.69,18.69,753.09,671.97
2022-08-29T22:00+00:00,56857.14,120259.43,62167.62,617.49,617.49,617.49,617.49,617.49,617.49,617.49,21.02,227.49,21.02,617.49,617.49,617.49,617.49,466.04,617.49,617.49,617.49,617.49,617.49,617.49,617.49,617.49,617.49,617.49,500.04,617.49,221.49,227.49,617.49,21.02,21.02,21.02,21.02,617.49,617.49
2022-08-29T23:00+00:00,56831.62,117460.03,59351.09,595.07,595.07,595.07,595.07,595.07,595.07,595.07,19.65,220,19.65,595.07,595.07,595.07,595.07,435.92,608.31,608.31,608.31,608.31,608.31,608.31,608.31,608.31,608.31,595.07,19.65,595.07,190.95,220,595.07,19.65,19.65,19.65,19.65,595.07,595.07
2022-08-30T00:00+00:00,56985.36,116617.07,56132.5,585.01,585.01,422.76,585.01,585.01,585.01,585.01,20.07,215.02,20.07,585.01,422.76,585.01,585.01,436,585.01,585.01,585.01,585.01,585.01,585.01,585.01,585.01,585.01,585.01,20.07,585.01,176.95,215.02,585.01,20.07,20.07,20.07,20.07,585.01,585.01
2022-08-30T01:00+00:00,57049.75,116416.35,53490.75,584.96,584.96,411,584.96,584.96,584.96,584.96,20.41,211.65,20.41,584.96,411,584.96,584.96,423.86,584.96,584.96,584.96,584.96,584.96,584.96,584.96,584.96,584.96,584.96,20.41,584.96,176.93,211.65,584.96,20.41,20.41,20.41,20.41,584.96,584.96
2022-08-30T02:00+00:00,56976.48,117025.9,52071.12,597.97,506.31,445.02,597.91,594.99,594.99,594.99,36.08,215,36.08,571.94,445.02,596.07,596.98,415.22,596.01,596.01,596.01,596.01,596.01,596.01,596.01,596.01,596.01,597.08,36.08,524.36,186.05,215,596.74,25.06,25.06,25.06,25.06,596.01,597.15
2022-08-30T03:00+00:00,57716.62,120694.34,51860.71,612.55,612.55,612.55,612.55,612.55,612.55,612.55,139.93,215.62,139.93,612.55,612.55,612.55,612.55,418.97,612.55,612.55,612.55,612.55,612.55,612.55,612.55,612.55,612.55,626.06,626.06,612.55,232.06,215.62,612.55,23.48,23.48,56.19,56.19,612.55,612.55
2022-08-30T04:00+00:00,57734.29,129801.59,56195.75,761.98,755.24,754.32,763.19,763.3,763.3,763.3,305.37,220,305.37,758.51,754.32,762.18,762.64,412.56,615,758.51,615,758.51,758.51,758.51,758.51,615,615,750.02,670.94,739.9,305.57,220,762.57,21.65,21.65,305.37,305.37,762.08,762.86
