Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (NL),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2023-07-04T10:00+00:00,63497.89,73971.41,180406.24,87.03,100,104.89,84.96,0.07,0.07,1.61,24.19,91.78,24.19,82.21,104.89,119.82,104.72,120.15,125,125,125,125,125,125,125,125,125,24.19,24.19,14.9,50.69,91.78,104.89,24.19,24.19,24.19,24.19,125,63.94
2023-07-04T11:00+00:00,63455.64,74881.67,180346.89,83.97,64.17,110.41,80.36,0.06,0.06,1.55,23.86,91.78,23.86,64.17,110.41,122.2,110.17,121.03,125.86,125.86,125.86,125.86,125.86,125.86,125.86,125.86,125.86,23.86,23.86,23.09,50.63,91.78,110.41,23.86,23.86,23.86,23.86,125.86,71.3
2023-07-04T12:00+00:00,63427.55,74874.19,177984.21,85.1,57.62,103.34,91.13,9.91,9.91,9.91,60.86,87.78,23.76,51.75,103.34,104.89,104.89,116.28,132.77,132.77,132.77,132.77,132.77,132.77,132.77,132.77,132.77,60.86,60.86,23,60.86,87.78,103.34,23.76,23.76,23.76,23.76,104.04,88.75
2023-07-04T13:00+00:00,63425.08,75134.03,173156.22,83.09,51.61,97.59,94.85,39.22,39.22,39.22,39.22,84.99,39.22,53.62,97.59,97.88,99.73,106.32,135.3,135.3,135.3,135.3,135.3,135.3,135.3,135.3,135.3,39.22,39.22,39.22,56.42,84.99,97.59,39.22,39.22,39.22,39.22,97.88,94.85
2023-07-04T14:00+00:00,63433.57,77284.88,165365.17,87.99,84.29,94.95,85.91,83.84,51.24,51.24,67.53,84.74,51.24,84.74,94.95,91.3,94.95,98.61,148.46,148.46,148.46,148.46,148.46,148.46,148.46,148.46,148.46,67.53,67.53,84.29,107.51,84.9,94.95,51.24,51.24,51.24,51.24,89.95,98.74
2023-07-04T15:00+00:00,63552.57,83578.29,153021.62,93.68,93.68,93.68,93.68,93.68,53.76,53.76,93.68,93.68,53.76,93.68,93.68,93.68,93.68,109.96,141.3,141.3,141.3,141.3,141.3,141.3,141.3,141.3,141.3,93.68,93.68,93.68,113.29,93.68,93.68,53.76,53.76,53.76,53.76,93.68,93.68
2023-07-04T16:00+00:00,63525.77,90806.11,137591.71,118.27,116.75,119.86,118.2,116.9,51.79,55.06,124.16,99.91,55.06,116.67,119.86,119.15,119.91,127.62,142.32,142.32,142.32,142.32,142.32,142.32,142.32,142.32,142.32,124.16,124.16,116.86,165.14,99.91,119.86,55.06,55.06,55.06,55.06,118.8,120.45
2023-07-04T17:00+00:00,63504.13,97565.53,119529.19,148.16,137.05,153.23,150.64,148.2,66.28,63,166.41,125.64,63,125.64,153.23,150.24,153.66,141.64,161.1,161.1,161.1,161.1,161.1,161.1,161.1,161.1,161.1,166.41,166.41,146.29,166.41,125.64,153.23,63,63,63,63,148.65,155.66
2023-07-04T18:00+00:00,63529.47,102343.18,102857.71,173.99,154.62,176.09,173.99,173.99,112.12,100.22,183.55,133.88,60.99,133.88,176.09,172.93,176.09,148,165,165,165,165,165,165,165,165,165,183.55,183.55,170.87,183.55,133.88,176.09,60.99,60.99,60.99,62.81,171.21,176.09
2023-07-04T19:00+00:00,63488.86,103754.27,90722.95,171.27,156.78,174.71,170.62,171.93,150.24,150.24,151.49,140.7,55.97,140.7,174.71,172.56,175.1,148,158.63,158.63,158.63,158.63,158.63,158.63,158.63,158.63,158.63,151.49,151.49,169.38,182.73,140.7,174.71,55.97,55.97,55.97,150.24,171.27,175.1
2023-07-04T20:00+00:00,63473.61,100690.02,85361.3,144.58,142.5,145.08,145.1,145.03,144.6,144.6,124.38,139.82,54.8,139.82,145.08,144.65,145.17,155,139.82,139.82,139.82,139.82,139.82,139.82,139.82,139.82,139.82,124.38,124.38,144.6,165.16,139.82,145.08,54.8,54.8,54.8,124.38,144.41,145.45
2023-07-04T21:00+00:00,63464.69,94170.56,82425.55,124.09,124.09,124.09,124.09,124.09,124.09,124.09,65.89,132,50,124.09,124.09,124.09,124.09,132.51,124.09,124.09,124.09,124.09,124.09,124.09,124.09,124.09,124.09,65.89,65.89,124.09,165.14,132,124.09,50,50,50,65.89,124.09,124.09
2023-07-04T22:00+00:00,63695.39,85100.34,82981.94,121.99,115.54,122.97,123.83,124.32,122.94,122.94,43.63,118.83,43.63,106.01,122.97,121.87,123.24,127.78,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,118.11,43.63,43.63,122.94,126.12,118.83,122.97,43.63,43.63,43.63,43.63,121.19,123.97
2023-07-04T23:00+00:00,63626.31,77162.41,85494.5,106.73,99.98,107.55,109.26,110.41,108.75,108.75,34.57,106.74,34.57,88.63,107.55,106.53,107.84,110.88,112.74,112.74,112.74,112.74,112.74,112.74,112.74,112.74,112.74,34.57,34.57,108.75,118.74,106.74,107.55,34.57,34.57,34.57,34.57,105.85,108.47
2023-07-05T00:00+00:00,63490.54,70828.21,89068.02,94.19,92.51,94.31,94.59,94.76,94.56,94.56,30.73,98.81,30.73,90.59,94.31,94.15,94.36,98.68,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,110.54,30.73,30.73,94.31,120.62,98.81,94.31,30.73,30.73,30.73,30.73,94.03,94.46
2023-07-05T01:00+00:00,63572.48,66067.17,92811.55,81.89,72.85,82.99,85.28,86.81,86.81,86.81,82.79,94.84,29.99,57.66,82.99,81.65,83.38,90.04,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,82.79,82.79,84.6,114.38,94.84,82.99,29.99,29.99,29.99,82.79,80.71,84.2
2023-07-05T02:00+00:00,63431.48,64896.82,96354.63,76.68,67.87,85.94,75.79,67.3,67.3,67.3,49.69,93.32,31.91,68.57,85.94,81.98,86.32,88.16,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,107.26,49.69,49.69,67.56,112.45,93.32,85.94,31.91,31.91,31.91,49.69,79.91,90.1
2023-07-05T03:00+00:00,63462.68,65079.78,100851.58,79.68,68.59,91.34,78.56,67.87,67.87,67.87,66.24,94.84,38.66,69.47,91.34,86.28,91.84,88.22,112.32,112.32,112.32,112.32,112.32,112.32,112.32,112.32,112.32,66.24,66.24,68.2,124.32,94.84,91.34,38.66,38.66,38.66,66.24,83.75,96.67
2023-07-05T04:00+00:00,63628.15,70068.27,110713.62,90.96,76.39,105.64,89.61,76.64,76.64,76.64,85.06,121.48,46.54,76.77,105.65,99.43,106.34,93.24,112.74,112.74,112.74,112.74,112.74,112.74,112.74,112.74,112.74,85.06,85.06,76.43,147.4,121.48,105.64,46.54,46.54,46.54,76.64,95.97,112.12
2023-07-05T05:00+00:00,63926.65,75998.69,124996.89,98.55,93.02,118.7,98.55,92.59,92.59,92.59,143.52,128.95,55.08,95.07,118.7,117.92,118.7,108.21,124.32,124.32,124.32,124.32,124.32,124.32,124.32,124.32,124.32,143.52,143.52,92.59,151.42,128.95,118.7,55.08,55.08,55.08,92.59,117.92,118.7
2023-07-05T06:00+00:00,63542.54,76975.49,142026.5,98.35,98.35,98.35,98.35,98.35,98.35,98.35,58.2,122,58.2,98.35,98.35,98.35,98.35,118.72,122.67,122.67,122.67,122.67,122.67,122.67,122.67,122.67,122.67,98.35,98.35,98.35,155.04,122,98.35,58.2,58.2,58.2,98.35,98.35,98.35
2023-07-05T07:00+00:00,63493.92,74541.27,160654.52,82.4,82.4,82.4,82.4,82.4,82.4,82.4,62.33,108.01,62.33,82.4,82.4,82.4,82.4,129.17,115.56,115.56,115.56,115.56,115.56,115.56,115.56,115.56,115.56,82.4,82.4,82.4,135.7,108.01,82.4,62.33,62.33,62.33,82.4,82.4,82.4
2023-07-05T08:00+00:00,63317.43,71287.32,173466.83,73.44,73.44,73.44,73.44,73.44,73.44,62.12,62.12,93.52,62.12,73.44,73.44,73.44,73.44,115.32,113.83,113.83,113.83,113.83,113.83,113.83,113.83,113.83,113.83,73.44,73.44,73.44,111.68,93.52,73.44,62.12,62.12,62.12,62.12,73.44,73.44
2023-07-05T09:00+00:00,62762.22,70280.8,182017.91,77.01,39.82,88.69,88.01,38.2,38.2,49.52,49.52,93.52,49.52,55.25,88.69,85.28,89.17,109.89,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,104.21,104.21,39.45,104.21,93.52,88.69,49.52,49.52,49.52,49.52,83.42,91.4
2023-07-05T10:00+00:00,62774.58,69714.61,185215.94,84.07,18.58,95.86,88.01,0.05,1.26,45.83,45.83,93.62,45.83,46.27,95.86,93.76,96.14,105,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,103.96,103.96,0.01,103.96,93.62,95.86,45.83,45.83,45.83,45.83,92.28,93.23
2023-07-05T11:00+00:00,62486.15,70888.79,183706.72,87.95,19.42,107.04,81.25,-3.09,0,45,45,95,45,36.3,107.04,96.28,93.26,107,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,102.58,73.46,73.46,0,104.2,95,107.04,45,45,45,45,94,80.13
2023-07-05T12:00+00:00,62321.2,72602.79,180167.9,101.62,21.68,119.9,78.94,-9.93,-1.12,43.14,43.14,93.02,43.14,44.4,119.9,110.45,100.93,96.09,110.5,110.5,110.5,110.5,110.5,110.5,110.5,110.5,110.5,43.14,43.14,-5.5,111.82,93.02,119.9,43.14,43.14,43.14,43.14,110.5,78.94
2023-07-05T13:00+00:00,62305.71,75406.68,176178.65,95.13,40.64,119.8,73.75,-9.9,-1.24,41.45,41.45,91,41.45,40.64,119.8,102.77,100.1,89.54,113,113,113,113,113,113,113,113,113,41.45,41.45,-4.75,117.96,91,119.8,41.45,41.45,41.45,41.45,100.1,89.65
2023-07-05T14:00+00:00,62807.13,75693.97,169695.87,103.9,22,115.94,81.25,-3.52,6.12,39.22,39.22,90.1,39.22,47.53,115.94,114.51,114.51,89.55,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,113.76,81.25,81.25,-3.52,139.41,90.1,115.94,39.22,39.22,39.22,39.22,113.76,102.47
2023-07-05T15:00+00:00,63220.52,77817.69,162397.66,96.22,60.33,117.95,88.01,23.33,23.33,47.6,82.79,91.42,47.6,59.5,117.95,109.66,117.46,91,113.13,113.13,113.13,113.13,113.13,113.13,113.13,113.13,113.13,162.66,162.66,39.1,162.66,91.42,117.95,47.6,47.6,47.6,47.6,104.89,117.46
2023-07-05T16:00+00:00,63196.14,81637.48,153245.64,104,94.94,131.88,104,83.2,83.2,58.93,163.03,93.32,58.93,93.32,131.88,119.98,123.7,97.39,116.44,116.44,116.44,116.44,116.44,116.44,116.44,116.44,116.44,163.03,163.03,92.24,163.03,93.32,131.88,58.93,58.93,58.93,58.93,116.44,123.7
2023-07-05T17:00+00:00,63482.68,87523.06,137317.14,115.13,105.3,132.17,115.13,104.61,74.24,67.38,163.55,106.74,67.38,106.74,132.18,128.43,132.25,107.29,131,131,131,131,131,131,131,131,131,163.55,163.55,104.71,163.55,106.74,132.17,67.38,67.38,67.38,67.38,126.35,133.02
2023-07-05T18:00+00:00,63837.76,93564.65,120610.38,119.96,118.67,141.95,132.9,118.44,77.97,62.5,162.91,128.76,62.5,119.75,141.95,138.3,142.47,129,137,136.15,137,136.15,137,137,137,137,137,162.91,162.91,118.1,162.91,128.76,141.95,62.5,62.5,62.5,62.5,136.15,144.88
2023-07-05T19:00+00:00,63997.15,95126.48,105313.53,128.6,123.08,136.71,128.97,122.75,77.97,55.96,155.3,135.14,55.96,123.79,136.71,133.87,137.11,134,132.28,132.28,132.28,132.28,132.28,132.28,132.28,132.28,132.28,155.3,155.3,122.78,155.3,135.14,136.71,55.96,55.96,55.96,55.96,132.28,139.57
2023-07-05T20:00+00:00,63954.35,93546.27,98004.15,127.37,122.03,134.22,127.24,121.34,77.96,51.95,95.07,135.05,51.95,122.79,134.22,131.54,134.55,132.11,122.79,122.79,122.79,122.79,122.79,122.79,122.79,122.79,122.79,95.07,95.07,121.71,152.16,135.05,134.22,51.95,51.95,51.95,51.95,130.1,136.91
2023-07-05T21:00+00:00,63924.57,89074.49,93868.4,114.73,114.95,119.42,114.48,114.81,77.36,46.03,115.02,128.95,46.03,115.11,119.42,119.35,119.18,129.29,115.11,115.11,115.11,115.11,115.11,115.11,115.11,115.11,115.11,115.02,115.02,114.89,117.41,128.95,119.42,46.03,46.03,46.03,46.03,118.53,116.91
2023-07-05T22:00+00:00,64005.21,81748.44,88013.51,91.62,91.62,91.62,91.62,91.62,74.55,40.54,40.54,125,40.54,91.62,111.49,91.62,91.62,132,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,40.54,40.54,91.62,101.95,125,91.62,40.54,40.54,40.54,40.54,91.62,91.62
2023-07-05T23:00+00:00,64061.68,77289.72,84579.15,84,84,84,84,84,73.39,37.3,37.3,120.19,37.3,84,98.75,84,84,105.81,110.61,110.61,110.61,110.61,110.61,110.61,110.61,110.61,110.61,37.3,37.3,84,112.26,120.19,84,37.3,37.3,37.3,37.3,84,84
2023-07-06T00:00+00:00,64198.93,75533.86,80803.01,82.4,82.4,82.4,82.4,82.4,62.09,36.79,36.79,110,36.79,82.4,82.4,82.4,82.4,94.51,109,109,109,109,109,109,109,109,109,36.79,36.79,82.4,115.91,110,82.4,36.79,36.79,36.79,36.79,82.4,82.4
2023-07-06T01:00+00:00,64350.95,73338.57,78596.69,83.05,83.05,83.05,83.05,83.05,36.99,36.99,36.99,109,36.99,83.05,83.05,83.05,83.05,93.44,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,108.4,36.99,36.99,83.05,115.84,109,83.05,36.99,36.99,36.99,36.99,83.05,83.05
2023-07-06T02:00+00:00,64508.11,73213.19,77169.63,85.01,85.01,85.01,85.01,85.01,47.59,41.36,41.36,109,41.36,85.01,85.01,85.01,85.01,92.58,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,106.49,41.36,41.36,85.01,110.03,109,85.01,41.36,41.36,41.36,41.36,85.01,85.01
2023-07-06T03:00+00:00,64546.3,76039.44,78120.29,94.37,94.37,94.37,94.37,94.37,46.79,46.79,94.37,116.63,46.79,94.37,94.37,94.37,94.37,97.53,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,94.37,94.37,94.37,102.67,116.63,94.37,46.79,46.79,46.79,46.79,94.37,94.37
2023-07-06T04:00+00:00,64616.19,83023.82,85990.65,113.75,113.75,113.75,113.75,113.75,69.41,55.14,113.75,126.87,55.14,113.75,113.75,113.75,113.75,106.47,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,113.75,132.68,126.87,113.75,55.14,55.14,55.14,55.14,113.75,113.75
2023-07-06T05:00+00:00,64648.6,88132.29,99776.71,124.59,126.48,130.5,127.16,126.29,75.55,61.97,145.02,129.78,61.97,126.85,130.5,128.81,130.51,129.6,126.85,126.85,126.85,126.85,126.85,126.85,126.85,126.85,126.85,145.02,145.02,126.17,145.02,129.78,130.5,61.97,61.97,61.97,61.97,127.95,133.02
2023-07-06T06:00+00:00,64596.77,90549.14,116780.26,124.85,124.85,124.85,124.85,124.85,76.6,64.28,124.85,127.55,64.28,124.85,124.85,124.85,124.85,136.49,124.85,124.85,124.85,124.85,124.85,124.85,124.85,124.85,124.85,124.85,124.85,124.85,143.52,127.55,124.85,64.28,64.28,64.28,64.28,124.85,124.85
2023-07-06T07:00+00:00,64473.38,90701,135169.26,110.97,110.97,110.97,110.97,110.97,75.08,63.42,110.97,116.89,63.42,110.97,110.97,110.97,110.97,139,115.88,115.88,115.88,115.88,115.88,115.88,115.88,115.88,115.88,110.97,110.97,110.97,152.19,116.89,110.97,63.42,63.42,63.42,63.42,110.97,110.97
2023-07-06T08:00+00:00,64361.29,86554.69,153057.82,94.04,97.2,95.05,95.02,95.03,69.31,62.69,95.06,106.78,62.69,96.84,95.05,95.2,95,122.88,112.54,112.54,112.54,112.54,112.54,112.54,112.54,112.54,112.54,95.06,95.06,94.42,135.02,106.78,95.05,62.69,62.69,62.69,62.69,95.31,95
2023-07-06T09:00+00:00,64389.81,83755.85,162060.49,84.06,86.69,86.31,86.07,86.29,60.32,60.32,86.14,92,60.32,89.67,86.31,86.75,86.16,100,111.51,111.51,111.51,111.51,111.51,111.51,111.51,111.51,111.51,86.14,86.14,86.38,119.28,92,86.31,60.32,60.32,60.32,60.32,87.07,86.1
2023-07-06T10:00+00:00,64343.16,83583.37,162493.23,84.01,89.02,83.09,81.53,78.17,56.54,56.54,80.95,98.08,56.54,98.08,83.09,84.01,82.85,91.51,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,80.95,80.95,56.54,117.03,98.08,83.09,56.54,56.54,56.54,56.54,84.56,82.24
2023-07-06T11:00+00:00,64322.06,83086.51,163270.8,84.03,84.99,97.53,79.93,76.42,56.93,56.93,79.68,89.5,56.93,81.61,97.53,83.39,80.4,91.23,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,97.02,79.68,79.68,69.23,117,89.5,97.53,56.93,56.93,56.93,56.93,82.27,80.94
2023-07-06T12:00+00:00,64283.13,82198.62,160724.67,80.27,91.16,82.55,79.36,78.15,55.83,55.83,79.19,86.67,55.83,85.74,82.55,80.56,79.65,87.04,105,105,105,105,105,105,105,105,105,79.19,79.19,67.44,116.97,86.67,82.55,55.83,55.83,55.83,55.83,80.59,79.61
2023-07-06T13:00+00:00,64318,82216.26,158200.28,84.05,84.05,84.05,84.05,84.05,55,55,84.05,85.02,55,84.05,84.05,84.05,84.05,85.85,109.94,109.94,109.94,109.94,109.94,109.94,109.94,109.94,109.94,84.05,84.05,84.05,118.31,85.02,84.05,55,55,55,55,84.05,84.05
2023-07-06T14:00+00:00,64251.82,82788.02,149833.82,88.1,88.1,88.1,88.1,88.1,43.9,51.9,88.1,88.1,51.9,88.1,88.1,88.1,88.1,84.9,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,111.67,88.1,88.1,88.1,112.46,88.1,88.1,51.9,51.9,51.9,51.9,88.1,88.1
2023-07-06T15:00+00:00,64301.54,87339,138659.47,99.62,98.87,100.3,99.49,98.83,69.29,61.28,102.36,98.93,61.28,98.93,100.3,99.99,100.33,92,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,112.47,102.36,102.36,98.82,157.94,98.93,100.3,61.28,61.28,61.28,61.28,99.83,100.62
2023-07-06T16:00+00:00,64306.28,96909.6,120336.06,117.63,110.68,120.78,118.15,116.42,102.98,102.98,128.77,110.01,63.93,112.93,120.78,119.41,120.97,99.06,117.98,117.98,117.98,117.98,117.98,117.98,117.98,117.98,117.98,128.77,128.77,102.98,128.77,110.01,120.78,63.93,63.93,63.93,63.93,118.63,122.15
2023-07-06T17:00+00:00,64312.19,102106.36,105039.67,147.22,130.54,150.2,150,150.6,119.4,119.4,157.16,120.81,64.21,131.81,150.2,148.5,150.58,105.03,139.99,139.99,139.99,139.99,139.99,139.99,139.99,139.99,139.99,157.16,157.16,119.4,157.16,120.81,150.2,64.21,64.21,64.21,64.21,147.42,152.05
2023-07-06T18:00+00:00,64377.22,104534.53,90237.7,175.86,151.25,177.53,181.75,184.13,175.88,158.22,182.19,131.15,63.7,131.15,177.53,175.07,178.28,105.02,154.35,148.23,154.35,148.23,154.35,154.35,154.35,154.35,154.35,182.19,182.19,175.88,182.19,131.15,177.53,63.7,63.7,63.7,63.7,173.33,179.84
2023-07-06T19:00+00:00,64542.59,106136.96,79402.5,175.53,150.01,177.22,181.35,183.86,175.1,175.1,181.87,131.83,61.34,131.83,177.22,174.79,177.96,101.77,152.27,133.85,152.27,133.85,152.27,152.27,152.27,152.27,152.27,181.87,181.87,175.1,181.87,131.83,177.22,61.34,61.34,61.34,61.34,173.1,179.52
2023-07-06T20:00+00:00,64614.23,104302.59,74258.12,135.29,124.94,135.8,136.37,137.57,137.57,137.57,136.74,129.85,59.64,129.85,135.8,135.42,135.9,98.14,129.85,129.85,129.85,129.85,129.85,129.85,129.85,129.85,129.85,136.74,136.74,137.57,166.84,129.85,135.8,59.64,59.64,59.64,59.64,135.17,136.17
2023-07-06T21:00+00:00,64690.89,99467.92,70777.55,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,126.87,55,118.98,118.98,118.98,118.98,90.99,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,118.98,143.84,126.87,118.98,55,55,55,55,118.98,118.98
2023-07-06T22:00+00:00,64745.26,92266.76,66906,114,114,114,114,114,114,114,81.9,123.2,55.1,114,114,114,114,100,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,118.21,81.9,81.9,114,114,123.2,114,55.1,55.1,55.1,55.1,114,114
2023-07-06T23:00+00:00,64787.94,85057.53,65843.51,103.33,101.87,103.47,103.73,103.88,103.38,103.38,53.67,118.1,53.67,100.61,103.47,103.32,103.51,87.13,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,117.9,53.67,53.67,103.38,103.75,118.1,103.47,53.67,53.67,53.67,53.67,103.23,103.61
2023-07-07T00:00+00:00,64785.43,81828.13,64624.56,97.6,97.6,97.6,97.6,97.6,97.6,97.6,50.9,114.49,50.9,97.6,97.6,97.6,97.6,81.44,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,50.9,50.9,97.6,97.6,114.49,97.6,50.9,50.9,50.9,50.9,97.6,97.6
2023-07-07T01:00+00:00,64853.45,78556.31,64161.38,94.38,90.04,94.83,95.38,95.93,89,89,49.58,114.49,49.58,89.2,94.83,94.5,94.92,80,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,112.97,49.58,49.58,89,95.59,114.49,94.83,49.58,49.58,49.58,49.58,94.28,95.14
2023-07-07T02:00+00:00,64901.44,78351.1,64823.26,93.58,81.56,94.76,96.6,98.01,86.42,86.42,50.4,112.82,50.4,75.14,94.76,93.72,95.07,80,112.62,112.62,112.62,112.62,112.62,112.62,112.62,112.62,112.62,50.4,50.4,86.42,97.07,112.82,94.76,50.4,50.4,50.4,50.4,93,95.74
2023-07-07T03:00+00:00,64990.65,79948.65,66843.07,98.82,90.23,99.68,100.9,101.94,90.93,90.93,101.25,110.57,54.27,87.03,99.68,98.99,99.89,87,114.97,114.97,114.97,114.97,114.97,114.97,114.97,114.97,114.97,101.25,101.25,90.93,101.25,110.57,99.68,54.27,54.27,54.27,54.27,98.51,100.36
2023-07-07T04:00+00:00,65197.61,85235.14,75042.79,121.3,102.26,104.74,130,135.47,94.8,94.8,132.15,120,60.03,75.08,104.74,119.25,127.11,99,119.21,119.21,119.21,119.21,119.21,119.21,119.21,119.21,119.21,132.15,132.15,94.8,132.9,120,104.74,60.03,60.03,60.03,60.03,119.25,128.29
2023-07-07T05:00+00:00,65671.95,88996.16,91491.89,119.96,116.01,120.59,121.04,121.7,109.2,109.2,121.8,126.87,65.15,116.37,120.59,120.24,120.69,120.38,124,124,124,124,124,124,124,124,124,121.8,121.8,109.2,152.26,126.87,120.59,65.15,65.15,65.15,65.15,119.96,120.98
2023-07-07T06:00+00:00,65913.72,89978.6,111707.06,108.74,108,108.72,108.76,108.83,107.13,107.13,74.62,120.55,74.62,108.29,108.72,108.7,108.73,128.57,120.65,120.65,120.65,120.65,120.65,120.65,120.65,120.65,120.65,108.81,108.81,107.13,159.65,120.55,108.72,74.62,74.62,74.62,74.62,108.68,108.75
2023-07-07T07:00+00:00,65828.16,87267.21,130888.65,91.79,91.79,91.79,91.79,91.79,91.79,91.79,74.79,105,74.79,91.79,91.79,91.79,91.79,126.9,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,116.58,91.79,91.79,91.79,145.15,105,91.79,74.79,74.79,74.79,74.79,91.79,91.79
2023-07-07T08:00+00:00,65614.94,79707.47,149067.98,84,84,84,84,84,84,84,75.18,95.86,75.18,84,84,84,84,106.65,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,115.58,84,84,84,103.76,95.86,84,75.18,75.18,75.18,75.18,84,84
2023-07-07T09:00+00:00,65509.59,74817.27,162739.82,79.12,79.12,79.12,79.12,79.12,79.12,79.12,72.82,84.95,72.82,79.12,79.12,79.12,79.12,92.9,114.21,114.21,114.21,114.21,114.21,114.21,114.21,114.21,114.21,72.82,72.82,79.12,105.91,84.95,79.12,72.82,72.82,72.82,72.82,79.12,79.12
2023-07-07T10:00+00:00,65216.82,73589.86,170402.99,74.9,74.9,74.9,74.9,74.9,74.9,74.9,73.1,84,73.1,74.9,74.9,74.9,74.9,88.1,108.65,108.65,108.65,108.65,108.65,108.65,108.65,108.65,108.65,73.1,73.1,74.9,105.07,84,74.9,73.1,73.1,73.1,73.1,74.9,74.9
2023-07-07T11:00+00:00,65025.69,71869.38,175215.38,66.57,66.57,66.57,66.57,66.57,66.57,66.57,64.97,80,64.97,66.57,66.57,66.57,66.57,83.1,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.38,105.38,64.97,64.97,66.57,104.04,80,66.57,64.97,64.97,64.97,64.97,66.57,66.57
2023-07-07T12:00+00:00,64543.19,72180.6,174699.13,64.98,64.98,64.98,64.98,64.98,64.98,64.98,63.42,64.98,63.42,64.98,78.13,64.98,64.98,78.86,112.31,112.31,112.31,112.31,112.31,112.31,112.31,112.31,112.31,63.42,63.42,64.98,105.27,64.98,64.98,63.42,63.42,63.42,63.42,64.98,64.98
