Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CH),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (ME),Day Ahead Auction (MK),Day Ahead Auction (NL),Day Ahead Auction (NO1),Day Ahead Auction (NO2),Day Ahead Auction (NO2NSL),Day Ahead Auction (NO3),Day Ahead Auction (NO4),Day Ahead Auction (NO5),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (RS),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
2024-01-17T10:00+00:00,87040.32,145537.64,186560.62,111.1,111.1,111.1,110.16,111.1,111.1,107.66,111.1,111.1,34.52,111.1,111.1,111.1,111.1,111.1,167.9,98.9,111.1,111.1,111.1,111.1,111.1,111.1,98.9,111.1,111.1,111.1,109.22,115.08,111.1,107.66,107.66,111.99,96.28,36.96,107.66,115.22,34.52,111.1,113.32,96.28,96.28,107.66,107.66,111.1,111.1
2024-01-17T11:00+00:00,86983.02,146292.13,185954.42,113.91,101.66,114.57,107.24,116.33,117.71,117.71,117.71,116.49,17.29,116.49,90.12,105.68,113.43,114.81,176.14,95,105.68,105.68,105.68,105.68,105.68,105.68,95,105.68,116.49,116.49,105.07,110.88,113.74,114.06,114.06,110.14,83.97,36.96,114.06,116.49,17.29,114.57,108.98,83.97,83.97,114.06,114.06,113,115.4
2024-01-17T12:00+00:00,86932.58,146692.9,183681.14,116.24,100.63,117.19,106.36,119.65,121.7,121.7,121.7,119.9,12.99,119.9,83.05,106.58,115.61,117.52,162.46,95,104,104,104,104,104,104,95,104,119.9,119.9,106.27,112.98,116.73,117.92,117.92,107.42,78.48,36.14,117.92,119.9,12.99,117.19,108.62,78.48,78.48,117.92,117.92,114.99,118.35
2024-01-17T13:00+00:00,85877.03,147664.01,179562.39,116.52,104.57,117.42,107.7,119.72,121.74,121.74,121.74,117.97,5.1,117.97,85.38,108.84,115.94,117.73,145,102.18,107.4,107.4,107.4,107.4,107.4,107.4,102.18,107.4,117.97,117.97,110.87,115.77,118,117.97,117.97,104.47,71.22,36.79,117.97,119.95,5.1,117.42,110.51,71.22,71.22,117.97,117.97,115.36,118.5
2024-01-17T14:00+00:00,85868.76,147537.38,175220.5,117.18,106.68,119.03,112.58,122,125.46,125.46,125.46,121.82,5,121.82,70.98,119.03,116.39,119.03,140.8,102.18,113.88,113.88,113.88,113.88,113.88,113.88,102.18,113.88,121.82,121.82,113.92,119.37,122.62,121.82,121.82,110.53,67.45,39.62,121.82,122.39,5,119.03,109.05,67.45,67.45,121.82,121.82,115.5,120.16
2024-01-17T15:00+00:00,85808.21,148113.41,173608.58,119.51,113.76,122,115.99,124.6,128.56,128.56,128.56,125.24,18.38,124.84,70.45,122,118.92,122,153,115,115,115,115,115,115,115,115,115,125.24,125.24,118.87,127.43,126.55,124.84,124.84,117.72,69.73,38.16,124.84,125.24,18.38,122,111.6,59.83,59.83,124.84,125.24,117.86,122.89
2024-01-17T16:00+00:00,85851.4,149308.33,172452.88,131.2,120,132.28,128.12,135.47,140.52,140.52,140.52,136.44,43.5,136.44,79.72,132.28,129.93,132.8,190,125.4,125.4,125.4,125.4,125.4,125.4,125.4,125.4,125.4,136.44,136.44,125.74,136.7,136.91,136.44,136.44,126.22,68.85,35.58,136.44,134.24,43.5,132.28,125.7,56.76,56.76,136.44,136.44,129.07,133.98
2024-01-17T17:00+00:00,85824,149937.21,170150.96,120.87,117.59,122,122.83,122.33,123.59,123.59,123.59,120.62,45.4,120.01,105.49,122,120.86,122,245,120,120,120,120,120,120,120,120,120,120.62,120.62,122.26,130,122.51,120.01,120.01,124.67,66.82,35.22,120.01,122.7,45.4,122,122.2,62.65,62.65,120.01,120.62,120.42,122
2024-01-17T18:00+00:00,85807.65,147412.8,170879.5,113.69,110.34,114.39,111.94,114.2,114.28,114.28,114.28,110.96,49.1,110.96,107.73,114.39,113.88,114.39,245,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,113.69,110.96,110.96,118.47,125.27,113.1,110.96,110.96,114.21,70.55,35.2,110.96,115.34,49.1,114.39,113.86,63,63,110.96,110.96,113.69,114.39
2024-01-17T19:00+00:00,85852.31,142479.15,167362.64,107.35,98.1,108.06,103.47,108.9,109.8,109.8,109.8,106.61,54.88,106.61,93.82,108.06,107.27,108.2,173.5,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,104.23,106.61,106.61,104.89,113.91,99.16,106.61,106.61,106.57,68.86,35.15,106.61,109.81,54.88,108.06,106.94,62.92,62.92,106.61,106.61,106.97,108.65
2024-01-17T20:00+00:00,85879.59,134590.41,160690.17,99.02,89.77,100,93.48,100.55,101.09,101.09,101.09,97.51,46.8,97.51,83.96,100,99.05,100.14,135,102.18,100,100,100,100,100,100,102.18,100,97.51,97.51,97.82,103.12,93.73,97.51,97.51,94.63,68.36,35.09,97.51,102.56,46.8,100,94.99,59.94,59.94,97.51,97.51,98.68,100.71
2024-01-17T21:00+00:00,85904.54,124821.71,154291.99,92.2,84.33,92.79,91.95,93.52,94.28,94.28,94.28,91.36,43.37,91.36,79.25,92.79,92.09,92.92,105.65,98.9,92.79,92.79,92.79,92.79,92.79,92.79,98.9,92.79,91.36,91.36,90.89,102.84,89.1,91.36,91.36,86.17,67.76,33.5,91.36,94.41,43.37,92.79,92.07,58.25,58.25,91.36,91.36,91.8,93.32
2024-01-17T22:00+00:00,85993.62,116526.39,147023.74,83.24,79.95,83.45,88.18,83.86,84.17,84.17,84.17,68,18.03,68,76.92,83.46,83.15,83.52,95.96,85.5,85.11,85.11,85.11,85.11,85.11,85.11,85.5,85.11,81.56,68,83.96,100.92,83.21,81.56,81.56,82.98,65.35,33.06,81.56,84.11,18.03,83.45,86.06,58.7,58.7,81.56,81.56,83.02,83.69
2024-01-17T23:00+00:00,86022.69,110525.49,142266.11,79.96,75.71,80.16,81.2,80.8,81.33,81.33,81.33,47.97,3.2,47.97,71.3,80.16,79.76,80.26,93.64,84,84,84,84,84,84,84,84,84,60.09,47.97,80.73,87.92,80.3,77.34,77.34,76.43,65.93,32.92,77.34,83.21,3.2,80.16,81.07,47.97,47.97,60.09,60.09,79.61,80.47
2024-01-18T00:00+00:00,86021.25,105735.86,138364.46,76.99,76.36,77.02,77.47,77.12,77.2,77.2,77.2,49.26,3.2,49.26,75.71,77.02,76.96,77.04,86.77,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,81.6,64.09,49.26,77.29,82.93,76.99,74.8,74.8,74.83,64.12,32.58,74.8,83.26,3.2,77.02,77.25,49.26,49.26,64.09,64.09,76.94,77.07
2024-01-18T01:00+00:00,85769.07,102559.99,136373.93,74.64,72.61,74.73,76.23,75.04,75.29,75.29,75.29,46.55,1.68,46.55,70.54,74.73,74.53,74.78,90.5,78,78,78,78,78,78,78,78,78,72.96,46.55,75.77,80.63,74.67,72.96,72.96,72.1,62.95,33.33,72.96,84.5,1.68,74.73,76.07,46.55,46.55,72.96,72.96,74.47,74.88
2024-01-18T02:00+00:00,86081.25,100603.19,134870.57,74.05,71.41,74.18,75.92,74.58,74.91,74.91,74.91,44.95,0.43,44.95,68.71,74.18,73.91,74.24,89.4,78,78,78,78,78,78,78,78,78,72.58,44.95,70.54,78.39,74.18,72.58,72.58,71.7,62.15,34.22,72.58,82.95,0.43,74.18,74.78,44.95,44.95,72.58,72.58,73.84,74.37
2024-01-18T03:00+00:00,86504.96,99897.39,135351.78,75.67,69.82,75.96,76.19,76.83,77.57,77.57,77.57,46.72,0.99,46.72,63.81,75.96,75.4,76.09,86.5,75.96,75.96,75.96,75.96,75.96,75.96,75.96,75.96,75.96,75.17,46.72,72.92,78.84,76.09,75.17,75.17,72.99,54.47,34.25,75.17,81.6,0.99,75.96,76.24,46.72,46.72,75.17,75.17,75.19,76.38
2024-01-18T04:00+00:00,86692.25,106791.88,137490.27,79.95,71.68,81.37,80.7,81.15,81,81,81,78.8,3.2,60.93,65.73,81.37,80.3,81.48,86.5,81.37,81.37,81.37,81.37,81.37,81.37,81.37,81.37,81.37,79.05,78.8,79.2,83.02,77.6,78.49,78.49,73.64,58.03,37.88,78.49,85.28,3.2,81.37,79.84,47.56,47.56,78.49,79.05,79.82,82.23
2024-01-18T05:00+00:00,87068.51,120062,145983.35,94.27,80.87,99,90.49,96.1,91.44,91.25,91.44,78.8,3.2,76.19,73.05,99,96.34,98.9,83.74,99,99,99,99,99,99,99,99,99,91.44,78.8,95.56,101.58,89.09,88.6,88.6,85.49,65.74,42.51,88.6,111.5,3.2,99,91.34,45.95,45.95,88.6,91.44,95.07,100.76
2024-01-18T06:00+00:00,87299.72,133965.42,158270.3,110.45,98.54,112.71,105.36,112.13,111.55,111.55,111.55,119,30.1,97.48,88.34,112.71,110.98,112.84,86.93,112.71,112.71,112.71,112.71,112.71,112.71,112.71,112.71,112.71,119,119,102.43,113.96,109.23,107.84,107.84,100.16,68.97,43.76,107.84,119,30.1,112.71,104.58,45.46,45.46,107.84,111.55,110.22,114.01
2024-01-18T07:00+00:00,87294.9,140338.79,165556.95,125,109.92,127.33,114.93,127.34,125.89,125.89,125.89,125.89,47.19,108.13,97.64,125,124.77,127.56,110.66,125,125,125,125,125,125,125,125,125,125.89,125.89,106.05,115,121.98,125.89,122.24,110.91,73.14,44.63,122.24,134.56,47.19,127.33,114.71,44.63,44.63,125.89,125.89,124.77,128.84
2024-01-18T08:00+00:00,87361.13,141789.31,171446.89,121.2,109.72,123.47,113.5,122.77,122.17,122.17,122.17,122.17,55.77,99.09,100.57,105.72,121.73,123.54,131.6,105.72,121.02,121.02,121.02,121.02,121.02,121.02,105.72,105.72,122.17,122.17,98.86,115,118.26,122.17,118.63,110.74,71.98,44.97,118.63,129.58,55.77,123.47,114.82,44.97,44.97,122.17,122.17,121.02,124.7
2024-01-18T09:00+00:00,87508.95,139367.92,178274.12,114.33,108.42,117.98,104.52,114.18,110.9,110.9,110.9,125.02,45.27,110.9,106.54,100,116.08,117.76,155.6,100,113.72,113.72,113.72,113.72,113.72,113.72,100,100,125.02,125.02,89.93,106.91,110.4,110.9,107.9,105.66,69.59,45.14,107.9,127.22,45.27,117.98,80.12,45.84,45.84,110.9,110.9,115.29,119.19
2024-01-18T10:00+00:00,87589.37,137446.6,180601.41,109.97,96.76,114.53,100.83,110.45,107.95,107.95,107.95,125.01,43.66,107.95,100.85,76.71,112.18,114.3,150.3,76.71,106.73,92.17,106.73,0,106.73,0,76.71,76.71,125.01,125.01,85.34,102.78,80,107.95,104.6,98.08,68.31,46.2,104.6,125.67,43.66,114.53,71.56,46.2,46.2,107.95,107.95,111.19,116.09
2024-01-18T11:00+00:00,87534.47,135563.4,180080.44,102.04,90.27,108.82,94.46,102.6,93.55,93.55,93.55,125,39.19,93.55,92.5,61.68,105.45,108.29,150.44,61.68,102.04,78,102.04,0,102.04,0,61.68,61.68,125,125,85.82,101.19,83.95,93.55,90.65,92.38,67.17,45.32,90.65,125.63,39.19,108.82,66.13,45.32,45.32,93.55,93.55,103.99,110.57
2024-01-18T12:00+00:00,87633.45,133755.36,178334.49,96.07,81.24,104.96,93.47,95.31,87.62,87.62,87.62,125.01,35,87.62,84.28,62.7,100.67,104.39,155,59.37,98.77,78,98.77,0,98.77,0,59.37,59.37,125.01,125.01,76.6,102.78,70.64,87.62,84.91,88.25,65.74,45.8,84.91,127.74,35,104.96,56.68,45.8,45.8,87.62,87.62,98.77,107.72
2024-01-18T13:00+00:00,87625.24,135715.17,175221.45,96.64,86.86,105.35,93.46,95.18,86.43,86.43,86.43,125.02,35.3,86.43,87.43,90.53,101.21,104.74,149.56,82.18,99.41,82.42,99.41,3,99.41,3,82.18,82.18,125.02,125.02,81.5,104,86.61,86.43,83.75,87.08,63.84,47.51,83.75,128.05,35.3,105.35,68.07,47.51,47.51,86.43,86.43,99.41,107.9
2024-01-18T14:00+00:00,87706.59,137718.29,168594.02,101.31,90.14,108.28,94.47,100.5,94.25,94.25,94.25,119.02,45.4,94.25,92.41,103.09,104.79,107.81,140,103.09,103.45,103.45,103.45,103.45,103.45,103.45,103.09,103.09,119.02,119.02,90.62,106.85,85.8,94.25,91.33,89.66,63.91,47.69,91.33,126.3,45.4,108.28,92.97,47.69,47.69,94.25,94.25,103.45,110.46
2024-01-18T15:00+00:00,87675.33,140800.16,164302.4,105.66,94.61,112.16,97.37,105.43,99.52,99.52,99.52,119,62.17,99.52,90.77,101.71,108.68,111.88,152.5,101.71,107.37,107.37,107.37,107.37,107.37,107.37,101.71,101.71,119,119,89.99,115.09,98.68,99.52,96.44,94.28,64.82,50.32,96.44,129.27,62.17,112.16,99.04,50.32,50.32,99.52,99.52,107.37,114.54
2024-01-18T16:00+00:00,87697.16,145087.48,163234.34,109.27,99.72,114.41,106.19,109.23,104.68,104.68,104.68,104.68,96.02,104.68,96.02,113.14,111.62,114.22,183.93,113.14,114.37,114.37,114.37,114.37,114.37,114.37,113.14,113.14,104.68,104.68,106.68,121.11,103.75,104.68,101.44,103.62,64.69,51.73,101.44,128.02,96.02,114.41,109.96,51.73,51.73,104.68,104.68,110.55,116.28
2024-01-18T17:00+00:00,85761.66,146965.49,161257.93,106.32,103.48,108.87,105.77,105.86,103.26,103.26,103.26,103.26,103.71,103.26,103.71,108.87,107.63,108.73,273.73,110,110,110,110,110,110,110,110,110,103.26,103.26,107.6,120.75,103.35,103.26,100.48,106.26,64.23,52.56,100.48,115.56,103.71,108.87,109.78,52.56,52.56,103.26,103.26,107.15,109.71
2024-01-18T18:00+00:00,87817.17,145605.25,165038.95,101.69,101.99,106.33,99.28,100.37,94.53,94.53,94.53,94.53,99.6,94.53,99.6,106.33,104.17,106.02,265,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,109.71,94.53,94.53,107.68,118.93,87.85,94.53,91.18,99.9,61.79,53.36,91.18,118.51,99.6,106.33,105.37,53.36,53.36,94.53,94.53,103.33,107.81
2024-01-18T19:00+00:00,87925.04,140525.91,162203.78,93.93,93.79,100.31,91.77,93.5,86.97,86.97,86.97,86.97,105.34,86.97,91.76,100.31,97.78,99.97,195,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,103.32,86.97,86.97,98.11,107.02,81,86.97,84.28,92.59,58.99,51.2,84.28,114.5,105.34,100.31,94.74,53.21,53.21,86.97,86.97,96.78,102.07
2024-01-18T20:00+00:00,88127.31,130688.34,160477.39,83.77,83.17,84.56,90.15,83.79,83.12,81.13,81.13,81.13,98.84,81.13,83.23,84.56,84.25,84.52,169.01,100,100,100,100,100,100,100,100,100,81.13,81.13,90.88,97.23,83.14,80.54,80.54,83.3,63.1,52.65,80.54,86.29,98.84,84.56,88.5,52.65,52.65,81.13,81.13,84.12,84.78
2024-01-18T21:00+00:00,88260.74,120278.07,157731.18,81.9,84.51,82.48,88.17,81.8,80.93,77.43,77.43,77.43,92.14,77.43,83.16,82.48,82.35,82.43,119.68,91.47,91.47,91.47,91.47,91.47,91.47,91.47,91.47,91.47,77.43,77.43,83.69,92.68,76.63,77.43,77.43,79.44,59.72,51.2,77.43,83.56,92.14,82.48,83.09,51.2,51.2,77.43,77.43,82.28,82.58
2024-01-18T22:00+00:00,88283.59,107984.03,153480.93,73.61,73.61,73.61,83.94,73.61,73.61,71.33,71.33,71.33,73.61,71.33,73.61,73.61,73.61,73.61,95,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08,84.08,71.33,71.33,74.1,84.02,73.61,71.33,71.33,71.77,59.33,51.2,71.33,82.57,73.61,73.61,76.64,52.37,52.37,71.33,71.33,73.61,73.61
2024-01-18T23:00+00:00,87984.39,98826.4,151642.5,70.85,72.9,59.62,81.3,70.88,70.58,68.4,68.4,68.4,71.82,68.4,71.82,59.62,69.53,71.35,135,72.13,72.13,72.13,72.13,72.13,72.13,72.13,72.13,72.13,68.4,68.4,70.62,83,69.14,68.4,68.4,72.39,52.93,47.66,68.4,80.96,71.82,59.62,74.73,47.66,47.66,68.4,68.4,70.5,71.1
2024-01-19T00:00+00:00,87402.12,94135.47,151686.27,66.97,67.93,49.35,80,67.2,66.95,65.34,65.34,65.34,67.44,65.34,67.44,49.35,64.94,67.86,102.65,70,70,70,70,70,70,70,70,70,65.34,65.34,67.62,75.6,66.26,65.34,65.34,72.48,51,48.07,65.34,79.35,67.44,49.35,71.72,48.07,48.07,65.34,65.34,66.44,67.5
2024-01-19T01:00+00:00,87487.27,90051.1,151517.34,66.14,68.2,60.53,79.34,66,65.63,64.05,64.05,64.05,67.17,64.05,67.17,60.53,65.44,66.28,102.65,65.1,67.17,65.1,67.17,65.1,67.17,65.1,65.1,65.1,64.05,64.05,63.53,73.6,63,64.05,64.05,69.81,49.91,48.63,64.05,77.89,67.17,60.53,69.17,48.63,48.63,64.05,64.05,65.94,66.13
2024-01-19T02:00+00:00,87551.74,88265.76,152417.11,62.76,62.76,62.76,79.1,62.76,62.76,62.76,62.76,62.76,60,62.76,62.76,62.76,62.76,62.76,89.8,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,66.4,62.76,62.76,62.69,71.34,62.76,62.76,62.76,66.25,49.82,48.08,62.76,77.74,60,62.76,67.28,49.82,49.82,62.76,62.76,62.76,62.76
2024-01-19T03:00+00:00,87652.51,88787.16,151877.9,63.32,63.32,63.32,78.76,63.32,63.32,63.32,63.32,63.32,54.79,63.32,63.32,63.32,63.32,63.32,81.86,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,69.16,63.32,63.32,62.86,69.38,63.32,63.32,63.32,66.77,50.89,49.83,63.32,77.94,54.79,63.32,67.07,50.89,50.89,63.32,63.32,63.32,63.32
2024-01-19T04:00+00:00,87649.08,93248.75,157135.63,67.55,67.86,67.53,81.09,67.52,67.47,65.85,65.85,65.85,50,65.85,67.71,67.53,67.54,67.53,81,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,74.8,65.85,65.85,68.49,71.86,66.9,65.85,65.85,68.66,54.35,50.49,65.85,79.6,50,67.53,71.07,50.49,50.49,65.85,65.85,67.55,67.52
2024-01-19T05:00+00:00,87703.99,106165.62,168792.54,78.27,80.19,78.19,86,78.12,77.94,75.74,75.74,75.74,60,75.74,79.18,78.19,78.24,78.18,75.85,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,75.74,75.74,82.68,92.44,76.49,74.97,74.04,76.73,53.15,52.09,74.97,93.16,60,78.19,89.56,52.71,52.71,75.74,75.74,78.26,78.15
2024-01-19T06:00+00:00,87786.89,122426.36,176500.91,89.94,88.24,93.05,96.14,89.92,87.17,85.73,89.38,99.89,74.4,99.89,88.15,93.05,91.81,92.89,85.06,98.64,98.64,98.64,98.64,98.64,98.64,98.64,98.64,98.64,99.89,99.89,95.26,105.13,86,89.38,83.25,90.92,61.9,52.1,83.25,99.89,74.4,93.05,103.6,56.3,56.3,89.38,89.38,91.31,93.87
2024-01-19T07:00+00:00,87447.78,128398.17,185906.5,104.27,104.27,104.27,105.15,104.27,104.27,104.06,104.27,104.27,82.32,104.27,104.27,104.28,104.27,104.27,109.53,117.68,117.68,117.68,117.68,117.68,117.68,117.68,117.68,117.68,104.27,104.27,102.51,108.69,104.27,104.27,101.04,100.47,66.02,52.37,101.04,115.02,82.32,104.27,111.94,58,58,104.27,104.27,104.27,104.27
2024-01-19T08:00+00:00,87167.86,130057.79,191163.41,101.17,111.49,103,106,103.32,103.06,102.85,103.3,103.3,87.33,103.3,108.3,103,103.4,103.23,119.2,110,110,110,110,110,110,110,110,110,103.3,103.3,97.8,107.19,99.91,103.3,99.87,98.86,67.33,61.18,99.87,113.44,87.33,103,107.16,61.18,61.18,103.3,103.3,103.4,103.24
2024-01-19T09:00+00:00,87044.76,128784.67,196933.38,96.48,104.92,95.01,94.11,95.94,95.15,95.15,95.85,95.85,81,95.85,100.51,95.01,96.21,96.26,110,98.34,101.56,98.34,101.56,98.34,101.56,98.34,98.34,98.34,95.85,95.85,90.66,88.83,87.53,95.85,92.39,90.39,68.32,62.03,92.39,108.95,81,95.01,98.51,68.32,68.32,95.85,95.85,96.44,96.13
2024-01-19T10:00+00:00,87013.57,126266.53,201408.41,86.77,89.36,86.7,89.26,86.6,86.36,86.36,86.56,86.56,78,86.56,88,86.7,86.76,86.68,91.94,90.42,99.14,90.42,99.14,90.42,99.14,90.42,90.42,90.42,86.56,86.56,84,81.67,84,86.56,83.85,80.92,72.13,62.08,83.85,104.46,78,86.7,91.78,72.13,72.13,86.56,86.56,86.79,86.65
2024-01-19T11:00+00:00,87083.87,121918.59,205202.59,77.99,82.74,78.17,84.82,77.62,76.83,76.83,78.72,78.72,78.74,78.72,80.12,78.17,78.15,78.12,82.06,90.42,92.14,90.42,92.14,90.42,92.14,90.42,90.42,90.42,78.72,78.72,82.4,79.29,72.21,78.72,74.6,73.71,74.59,72.09,75.71,103.55,78.74,78.17,86.29,74.59,74.59,78.72,78.72,78.14,78.17
2024-01-19T12:00+00:00,87182,118515.39,202819.03,73.72,73.38,74.17,85.24,73.72,73.35,73.35,75.15,75.15,70.83,75.15,73.41,74.17,73.99,74.14,83.6,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,93.09,75.15,75.15,76.9,82.48,73.36,75.15,74.2,71.77,75.15,72.02,75.15,106.68,70.83,74.17,86.06,75.15,75.15,75.15,75.15,73.91,74.28
2024-01-19T13:00+00:00,87404.79,118230.25,197521.48,75.55,75.24,75.99,87.56,75.56,75.21,75.21,76.91,76.91,61.13,76.91,75.27,75.99,75.81,75.96,76.26,95.63,95.63,95.63,95.63,95.63,95.63,95.63,95.63,95.63,76.91,76.91,83.6,85.83,75.22,76.91,75.3,70.62,76.91,72.03,75.5,113.35,61.13,75.99,92.32,76.91,76.91,76.91,76.91,75.74,76.09
2024-01-19T14:00+00:00,87450.95,122731.57,191588.52,84.9,81.07,93.46,87.88,84.93,77.45,77.45,86.95,90.58,60.14,90.58,80.53,93.46,90.1,92.93,77.31,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,99.05,90.58,90.58,90.33,97.43,73.04,86.95,75.21,76.56,80.16,72.05,75.21,111.52,60.14,93.46,99.48,80.16,80.16,86.95,86.95,88.72,95.4
2024-01-19T15:00+00:00,87429.14,125949.45,187319.55,90.94,85.26,98.89,91.91,91.21,84.69,84.69,104.6,104.6,63,104.6,85.84,98.89,95.78,98.51,78.42,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,104.6,104.6,97.8,105,84.9,104.6,82.23,83.25,89.73,61.31,82.23,115.76,63,98.89,112.81,89.73,89.73,104.6,104.6,94.51,100.78
2024-01-19T16:00+00:00,87244.12,127792.67,188558.53,98.04,93.99,106.93,93.96,98.08,93.6,93.6,114.77,114.77,69.18,114.77,94.42,106.93,102.02,103.17,90.82,107.67,107.67,107.67,107.67,107.67,107.67,107.67,107.67,107.67,114.77,114.77,104.66,109.13,93.75,114.77,90.89,90.97,106.59,61.19,90.89,114.77,69.18,106.93,118.26,106.59,106.59,114.77,114.77,100.73,104.44
2024-01-19T17:00+00:00,87415.01,129039.23,190084.96,96.7,97.83,107.17,98.02,96.24,91.7,88.05,108.49,108.49,80.5,108.49,95.62,107.17,100.7,101.05,92.98,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,107.17,108.49,108.49,104.43,107.15,87.9,108.49,88.86,93.96,108.49,52.38,88.86,111.09,80.5,107.17,113.1,108.49,108.49,108.49,108.49,99.26,101.96
2024-01-19T18:00+00:00,87450.31,126386.21,188677.53,91.77,99.44,98.1,93.48,90.34,82.23,77.37,85.1,106.05,84.2,106.05,93.52,98.1,95.75,97.7,85.36,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.95,106.05,106.05,103.35,106,74.9,85.1,79.68,86.71,85.1,52.1,79.68,112.49,84.2,98.1,109.84,85.1,85.1,85.1,85.1,94.75,99.47
2024-01-19T19:00+00:00,87492.58,121436.91,187138.5,83.02,87.04,97.91,89.7,81.63,74,74,75.82,91.77,82.88,91.77,82.88,97.91,88.72,89.08,80.81,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,99.03,91.77,91.77,91.2,102.72,72.95,75.82,75.82,81.9,75.82,52.1,75.82,103.72,82.88,97.91,94.93,75.82,75.82,75.82,75.82,86.66,90.4
2024-01-19T20:00+00:00,87614.39,112865.99,181067,74.47,85.89,74.38,85.98,73.24,71.12,71.12,73.01,79.98,80.5,79.98,80.5,74.38,74.59,74.27,75.64,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,79.98,79.98,76.91,92.25,71.12,73.01,73.01,76.94,73.01,52.09,73.01,85.08,80.5,74.38,82.25,73.01,73.01,73.01,73.01,74.68,74.2
2024-01-19T21:00+00:00,87632.98,103633.44,176680.68,73.92,85.25,79.13,88.39,73.94,68.64,68.64,70.69,74.97,74.4,74.97,82.03,79.14,77.82,82.09,69.93,96,96,96,96,96,96,96,96,96,74.97,74.97,76.3,88.59,68.64,70.69,70.69,73.27,70.69,49.99,70.69,79.33,74.4,79.13,77.56,70.69,70.69,70.69,70.69,76.35,77.47
2024-01-19T22:00+00:00,87304.89,94146.69,173618.46,68.16,81.64,67.35,84.27,66.67,64.75,64.75,66.69,66.69,61,66.69,75.28,67.35,67.88,67.25,52,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,92.9,66.69,66.69,69.84,81.21,64.75,66.69,66.69,69.97,66.69,47.61,66.69,77.1,61,67.35,70.86,66.69,66.69,66.69,66.69,68.1,66.93
2024-01-19T23:00+00:00,86196.98,86474.61,171238.37,70.1,87.07,69.13,78.97,68.33,66,66,67.62,67.62,73.75,67.62,78.97,69.13,69.8,69.01,47.3,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,93.5,67.62,67.62,90.39,90.8,66,67.62,67.62,70.12,67.62,44.25,67.62,68.39,73.75,69.13,69.88,67.62,67.62,67.62,67.62,70.05,68.63
2024-01-20T00:00+00:00,84790.05,82466.72,169087.56,64.55,68.7,64.27,78.97,64.06,63.45,63.45,65.01,65.01,63.92,65.01,66.79,85.4,64.45,64.24,15,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,85.4,65.01,65.01,86.23,85.91,67.51,65.35,65.35,67.88,65.01,44.09,65.35,63.81,63.92,64.27,66.56,65.01,65.01,65.01,65.01,64.52,64.13
2024-01-20T01:00+00:00,84629.65,81293.85,164583.57,65.75,75,65.23,79.08,64.79,63.54,63.54,65.1,65.1,63.81,65.1,70.58,77.75,65.58,65.16,15,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,77.75,65.1,65.1,62.75,69.17,63.54,65.42,65.42,65.79,65.1,43.87,65.42,64.36,63.81,65.23,62.53,65.1,65.1,65.1,65.1,65.72,64.96
