Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CH),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (NL),Day Ahead Auction (NO1),Day Ahead Auction (NO2),Day Ahead Auction (NO2NSL),Day Ahead Auction (NO3),Day Ahead Auction (NO4),Day Ahead Auction (NO5),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (RS),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2022-04-04T01:00+00:00,71483.4,95411.94,122415.95,112.33,182.25,112.33,328.91,81.56,81.56,81.56,45.28,45.28,172.7,45.28,329.07,307.64,112.33,112.33,159.82,307.64,307.64,307.64,307.64,307.64,307.64,307.64,307.64,307.64,45.28,45.28,115.5,161.64,161.64,154.06,45.28,25.91,161.64,81.56,172.7,112.33,150.01,45.28,45.28,45.28,45.28,112.33,81.56
2022-04-04T02:00+00:00,71451.8,96353.49,123509.43,119.96,164.15,119.96,328.97,87.49,87.49,87.49,42.52,42.52,183,42.52,328.97,307.64,119.96,119.96,150.47,307.64,307.64,307.64,307.64,307.64,307.64,307.64,307.64,307.64,42.52,42.52,99.8,160.55,160.55,150.59,42.52,26.07,160.55,86.31,183,119.96,149.48,42.52,42.52,42.52,42.52,119.96,87.49
2022-04-04T03:00+00:00,71323.72,101370.41,131711.01,133.44,215,188.62,335.53,92.64,91.6,91.6,58.05,63.71,193.37,63.71,413.32,335.6,133.44,133.44,130.47,335.6,335.6,335.6,335.6,335.6,335.6,335.6,335.6,335.6,63.71,63.71,114.7,160.18,160.18,146.68,58.05,30.34,160.18,91.6,193.37,188.62,201.65,58.05,58.05,58.05,58.05,133.44,92.64
2022-04-04T04:00+00:00,71076.87,113412.51,147477.17,193.19,220.47,317.04,352.77,190,133,133,109.96,109.96,265.42,109.96,410.13,370.15,193.19,317.04,158.67,410.13,410.13,410.13,410.13,410.13,410.13,410.13,410.13,410.13,109.96,109.96,164.14,169.57,169.57,160.96,70.62,46.16,169.57,113.07,265.42,317.04,249.99,70.62,70.62,109.96,109.96,193.19,317.04
2022-04-04T05:00+00:00,71292.68,122393.66,163504.99,429.43,202.5,377.92,391.5,190,120.6,120.6,120.6,120.6,282.92,120.6,2712.99,377.92,429.43,429.43,188.57,450,450,450,450,450,450,450,450,450,120.6,120.6,200,178.26,178.26,174.01,66.66,66.66,178.26,120.6,278.26,429.43,280.67,66.66,66.66,120.6,120.6,429.43,429.43
2022-04-04T06:00+00:00,71480.59,123078.69,180188.39,450.05,230,403.14,437.55,235,101.16,101.16,101.16,101.16,286.08,101.16,2987.78,403.14,450.05,450.05,209.72,470,470,470,470,470,470,470,470,470,101.16,101.16,254.6,178.65,178.65,183.99,84.14,84.14,178.65,101.16,279.66,450.05,277.39,84.14,84.14,101.16,101.16,450.05,450.05
2022-04-04T07:00+00:00,71547.91,120002.97,195413.61,230,253.2,301.48,391.58,230,87.6,87.6,87.6,87.6,279.66,87.6,478.81,377.99,230,301.48,263,470,470,470,470,470,470,470,470,470,87.6,87.6,299,179.06,179.06,186.2,87.6,87.6,179.06,87.6,279.66,301.48,266.24,87.6,87.6,87.6,87.6,230,301.48
2022-04-04T08:00+00:00,71401.5,116295.37,206740.89,221.07,282,221.07,360.79,221.07,74.54,74.54,76.37,86.59,266.7,86.59,408.01,365.15,221.07,221.07,274.2,408.01,408.01,408.01,408.01,408.01,408.01,408.01,408.01,408.01,86.59,86.59,282,178.75,178.75,185.79,76.37,76.37,178.75,86.59,266.7,221.07,248.2,76.37,76.37,76.37,76.37,221.07,221.07
2022-04-04T09:00+00:00,71204.09,112165.22,213218.24,227.92,255.1,227.92,352.88,227.92,68.27,68.27,68.27,86.66,236,86.66,354.15,354.15,227.92,227.92,264,354.15,354.15,354.15,354.15,354.15,354.15,354.15,354.15,354.15,86.66,86.66,255.1,178.27,178.27,186.34,69.95,69.95,178.27,86.66,236,227.92,234.01,69.95,69.95,69.95,69.95,227.92,227.92
2022-04-04T10:00+00:00,70788.49,110787.06,214338.82,239.94,246.3,302.76,342.2,239.94,40.08,40.08,40.08,87.78,264.08,87.78,326.48,326.48,326.48,302.76,259.62,326.48,326.48,326.48,326.48,326.48,326.48,326.48,326.48,326.48,87.78,87.78,246.3,177.02,177.02,185.78,64.15,64.15,177.02,87.78,264.08,302.76,239.99,64.15,64.15,64.15,64.15,326.48,302.76
2022-04-04T11:00+00:00,70870.63,111032.06,212030.28,230.04,217.1,270.99,336.28,230.04,30.98,30.98,30.98,86.37,266.7,86.37,308.95,308.95,308.95,270.99,257.33,308.95,308.95,308.95,308.95,308.95,308.95,308.95,308.95,308.95,86.37,86.37,217.1,176.94,176.94,185.81,59.53,59.53,176.94,86.37,266.7,270.99,222.47,59.53,59.53,59.53,59.53,308.95,270.99
2022-04-04T12:00+00:00,70596.9,110902.87,207331.3,209.11,205,268.47,335.42,209.11,25.6,25.6,25.6,85.27,268,57.71,293.59,297.31,209.11,268.47,231.82,297.31,297.31,297.31,297.31,297.31,297.31,297.31,297.31,297.31,85.27,85.27,205,176.67,176.67,186.26,56.58,56.58,176.67,85.27,268,268.47,206.29,56.58,56.58,56.58,56.58,209.11,268.47
2022-04-04T13:00+00:00,70658.23,110112.27,202837.72,206.92,180.1,206.92,325.64,206.92,37.56,37.56,37.56,48.38,269.38,48.38,286.9,298.31,206.92,206.92,219.92,298.31,298.31,298.31,298.31,298.31,298.31,298.31,298.31,298.31,48.38,48.38,180.1,174.34,174.34,184.29,48.38,48.38,174.34,87.69,269.38,206.92,223.86,48.38,48.38,48.38,48.38,206.92,206.92
2022-04-04T14:00+00:00,70701.47,110988.54,197411.49,209.95,199.46,209.95,319.51,209.95,47.24,47.24,48.4,48.4,267.81,48.4,267.81,309.76,209.95,209.95,227.71,309.76,309.76,309.76,309.76,309.76,309.76,309.76,309.76,309.76,48.4,48.4,249.9,175.9,175.9,184.29,48.4,48.4,175.9,87.74,267.81,209.95,222.16,48.4,48.4,48.4,48.4,209.95,209.95
2022-04-04T15:00+00:00,70834.58,113737.74,190239.62,186.02,235.07,205,317.18,186.02,69.78,69.78,68.62,68.62,276.98,68.62,276.98,303.31,186.02,205,236.82,303.31,303.31,303.31,303.31,303.31,303.31,303.31,303.31,303.31,68.62,68.62,272.8,175.89,175.89,184.2,68.62,58.37,175.89,87.82,276.98,205,226.06,68.62,68.62,68.62,68.62,186.02,205
2022-04-04T16:00+00:00,71247,117863.7,185095.2,230.07,273.8,243.07,351.76,230.07,69.93,69.93,69.93,69.93,280,69.93,319.63,319.63,230.07,243.07,279.78,319.63,319.63,319.63,319.63,319.63,319.63,319.63,319.63,319.63,69.93,69.93,273.8,175.86,175.86,182.67,69.93,56.59,175.86,86.54,280,243.07,256.86,69.93,69.93,69.93,69.93,230.07,243.07
2022-04-04T17:00+00:00,71486.22,119669.45,180304.23,244.94,249.9,372.01,369.9,244.94,74.86,74.86,74.86,74.86,284.61,74.86,372.01,372.01,280.1,372.01,306.98,372.01,372.01,372.01,372.01,372.01,372.01,372.01,372.01,372.01,74.86,74.86,249.9,176.39,176.39,184.82,74.86,74.7,176.39,103.82,284.61,372.01,262.94,74.86,74.86,74.86,74.86,280.1,372.01
2022-04-04T18:00+00:00,71614.68,121373.04,181795.55,239.91,259.9,260.08,369.64,239.91,74.52,74.52,72.74,72.74,294.54,72.74,378.9,372.16,239.91,260.08,311.96,378.9,378.9,378.9,378.9,378.9,378.9,378.9,378.9,378.9,72.74,72.74,259.9,176.87,176.87,184.22,72.74,72.74,176.87,104.9,294.54,260.08,268.59,72.74,72.74,72.74,72.74,239.91,260.08
2022-04-04T19:00+00:00,71680.33,117373.06,175578.44,170.02,259.9,170.02,355.91,120,69.96,69.96,63.43,63.43,298.06,63.43,345.27,345.27,170.02,170.02,277.78,345.27,345.27,345.27,345.27,345.27,345.27,345.27,345.27,345.27,63.43,63.43,259.9,176.95,176.95,184.01,63.43,63.43,176.95,87.82,298.06,170.02,248.8,63.43,63.43,63.43,63.43,170.02,170.02
2022-04-04T20:00+00:00,71758.5,111738.88,164676.04,165.06,250.5,165.06,350.12,165.06,72.98,72.98,55.89,55.89,286.97,55.89,341.1,341.1,165.06,165.06,260.8,341.1,341.1,341.1,341.1,341.1,341.1,341.1,341.1,341.1,55.89,55.89,250.5,176.91,176.91,182.12,55.89,55.89,176.91,91.25,286.97,165.06,218.46,55.89,55.89,55.89,55.89,165.06,165.06
2022-04-04T21:00+00:00,71731.32,104965.75,155318.72,150.18,177.6,150.18,345.81,109.13,50.09,50.09,48.31,50.01,274.75,48.31,325.33,313.03,150.18,150.18,189.26,313.03,313.03,313.03,313.03,313.03,313.03,313.03,313.03,313.03,50.01,50.01,177.6,171.92,171.92,178,48.31,48.31,171.92,80.73,274.75,150.18,189.79,48.31,48.31,48.31,48.31,150.18,109.13
2022-04-04T22:00+00:00,71712.56,99277.01,146202.6,150.19,20.89,150.19,308.12,92.8,23.53,23.53,17.44,17.44,245,17.44,292.5,292.5,150.19,150.19,203.7,292.5,292.5,292.5,292.5,292.5,292.5,292.5,292.5,292.5,17.44,17.44,204.87,173.34,173.34,172.95,27.07,17.44,173.34,78.77,245,150.19,201,17.44,17.44,17.44,17.44,150.19,92.8
2022-04-04T23:00+00:00,71159.26,94708.16,142871.73,114.78,19.14,134.02,300.53,103,30,30,17.02,17.02,232,17.02,271.64,271.64,114.78,134.02,191.54,271.64,271.64,271.64,271.64,271.64,271.64,271.64,271.64,271.64,17.02,17.02,195.6,172.88,172.88,172.92,27.7,17.02,172.88,75.54,232,134.02,175.01,17.02,17.02,17.02,17.02,114.78,103
2022-04-05T00:00+00:00,71218.87,94002.33,139807.55,87.4,17.2,110.77,286.34,62.74,35.09,35.09,16.94,16.94,205.5,16.94,276.94,270,87.4,110.77,191,270,270,270,270,270,270,270,270,270,16.94,16.94,179.9,172.67,172.67,172.92,27.7,16.94,172.67,62.74,205.5,110.77,160.62,16.94,16.94,16.94,16.94,87.4,62.74
2022-04-05T01:00+00:00,71276.47,92070.77,136018.26,91.63,25.74,109.84,278.92,60.39,42.35,42.35,17.5,17.5,210,17.5,269.76,265,91.63,109.84,177,265,265,265,265,265,265,265,265,265,17.5,17.5,179.39,172.92,172.92,172.92,27.59,17.5,172.92,60.39,210,109.84,157.89,17.5,17.5,17.5,17.5,91.63,60.39
2022-04-05T02:00+00:00,71317.44,95179.83,135985.91,116.76,21.09,118.55,278.85,76.38,74.53,74.53,19.22,19.22,215,19.22,264.25,264.25,116.76,118.55,172.24,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,264.25,19.22,19.22,207,173.47,173.47,173.18,27.05,19.22,173.47,76.38,215,118.55,165.05,19.22,19.22,19.22,19.22,116.76,76.38
2022-04-05T03:00+00:00,71925.23,104498.02,138088.51,121.02,42.61,150.21,300.02,121.02,83.97,83.97,30.9,30.9,233,30.9,273.31,273.32,121.02,150.21,172.24,273.31,273.31,273.31,273.31,273.31,273.31,273.31,273.31,273.31,30.9,30.9,222.5,174.12,174.12,174.16,30.9,30.9,174.12,85.31,233,150.21,192.82,30.9,30.9,30.9,30.9,121.02,121.02
2022-04-05T04:00+00:00,72057.28,119530.64,146489.74,200.03,169.91,200.03,330.95,200.03,163.27,163.27,64.99,64.99,219.02,64.99,316.11,307.63,268.1,200.03,181,307.63,316.11,307.63,316.11,307.63,316.11,307.63,307.63,307.63,64.99,64.99,239.9,179.31,179.31,177.54,39.73,39.73,179.31,95.11,219.02,200.03,228.85,39.73,39.73,64.99,64.99,268.1,200.03
2022-04-05T05:00+00:00,72111.49,133242.83,157173.9,261.86,228.3,261.86,344.97,220.07,220.07,220.07,122.06,122.06,264.96,109.9,372.27,288.36,261.86,261.86,220.03,288.36,372.27,288.36,372.27,288.36,372.27,288.36,288.36,288.36,122.06,122.06,282,182.57,182.57,186.52,40.15,40.15,182.57,122.06,264.96,261.86,290.32,40.15,40.15,122.06,122.06,261.86,220.07
2022-04-05T06:00+00:00,72160.77,137971.27,165978.55,291.22,223.2,291.22,349.99,232.03,232.03,232.03,186.15,186.15,266.75,109.92,448.9,291.22,291.22,291.22,263.08,291.22,448.9,291.22,448.9,291.22,448.9,291.22,291.22,291.22,186.15,186.15,300,186.15,186.15,192.19,40.4,39.63,186.15,119.64,266.75,291.22,311.57,39.63,39.63,186.15,186.15,291.22,291.22
2022-04-05T07:00+00:00,72094.63,137694.02,171064.14,279.8,280.73,279.8,351.69,229.51,229.51,184,118.9,118.9,275,100.04,414.14,279.8,279.8,279.8,295,279.8,414.14,279.8,414.14,279.8,414.14,279.8,279.8,279.8,118.9,118.9,301.85,184,184,188.91,39.95,36.06,184,118.9,275,279.8,266.03,36.06,36.06,118.9,118.9,279.8,279.8
2022-04-05T08:00+00:00,71946.32,134140.89,171311.88,261.38,280.73,261.38,335.46,227,227,182.6,108.79,108.79,280.15,108.79,345.42,261.96,261.38,261.38,293.06,261.96,336,261.96,336,261.96,336,261.96,261.96,261.96,108.79,108.79,312.8,182.6,182.6,182.98,35.09,34.36,182.6,108.79,280.15,261.38,218.61,34.36,34.36,108.79,108.79,261.38,261.38
2022-04-05T09:00+00:00,71846.58,133520.87,174638.77,256.19,280.73,256.19,327.11,230.09,230.09,176.26,100.35,100.35,280.3,100.35,325.22,258.36,256.19,256.19,269,258.36,316.05,258.36,316.05,258.36,316.05,258.36,258.36,258.36,100.35,100.35,270,181.53,181.53,182.57,31.52,31.52,181.53,100.35,280.3,256.19,242.52,31.52,31.52,100.35,100.35,256.19,256.19
2022-04-05T10:00+00:00,71903.82,130590.27,175880.38,247.94,223.2,221.04,316.67,214.24,214.24,175.67,72.68,72.68,283,72.68,334.99,258.36,247.94,221.04,232.22,258.36,270.31,258.36,270.31,258.36,270.31,258.36,258.36,258.36,72.68,72.68,271.5,180.92,180.92,180.84,30.08,30.08,180.92,88.66,283,221.04,251.12,30.08,30.08,72.68,72.68,247.94,221.04
2022-04-05T11:00+00:00,71959.39,127776.6,176530.22,243.58,229.74,161.77,297.22,222.98,222.98,175.75,54.89,95.45,284.13,54.89,301.79,228.26,243.58,222.98,218,228.26,270.31,228.26,270.31,228.26,270.31,228.26,228.26,228.26,95.45,95.45,228.8,181,181,183.15,28.87,28.87,181,95.45,284.13,161.77,239.51,28.87,28.87,54.89,54.89,243.58,222.98
2022-04-05T12:00+00:00,71955.88,126732.86,173103.48,230.1,220,150.21,286.7,208.49,208.49,175.7,27.62,90.15,283.67,27.62,283.67,228.26,230.1,208.49,200,228.26,275.88,228.26,275.88,228.26,275.88,228.26,228.26,228.26,90.15,90.15,188.78,180.95,180.95,181.99,27.62,27.62,180.95,90.15,283.67,150.21,225.63,27.62,27.62,27.62,27.62,230.1,208.49
2022-04-05T13:00+00:00,71965.5,127189.16,167389.02,239.56,212,153.39,276.41,222.97,222.97,169.49,34.9,105.74,279.27,34.9,279.27,253.99,239.56,222.97,195.1,253.99,275.88,253.99,275.88,253.99,275.88,253.99,253.99,253.99,105.74,105.74,209.47,179.75,179.75,180.3,28.96,28.96,179.75,105.74,279.27,153.39,198.87,28.96,28.96,34.9,34.9,239.56,222.97
2022-04-05T14:00+00:00,71958.19,130042.63,155347.66,240.06,236.86,213.63,277.5,224.41,224.41,108.86,32.29,32.29,275.88,32.29,275.88,260,240.06,224.41,198.96,260,275.88,260,275.88,260,275.88,260,260,260,32.29,32.29,230.8,181.83,181.83,183.66,29,29,181.83,107.91,275.88,213.63,207.58,29,29,32.29,32.29,240.06,224.41
2022-04-05T15:00+00:00,72014.46,137474.18,147834.04,264.99,262.83,262.21,281.21,262.21,262.21,139.92,51.21,49.87,274.27,49.87,274.27,274.27,264.99,262.21,202.66,274.27,274.27,274.27,274.27,274.27,274.27,274.27,274.27,274.27,49.87,49.87,262.1,183.08,183.08,183.47,28.49,28.49,183.08,114.89,274.27,262.21,198.35,28.49,28.49,49.87,49.87,264.99,262.21
2022-04-05T16:00+00:00,71980.55,144209.02,139303.74,280.28,281.12,280.28,306.95,278.24,278.24,199.94,199.94,118.64,285.4,72.02,285.4,285.4,280.28,280.28,239.7,285.4,285.4,285.4,285.4,285.4,285.4,285.4,285.4,285.4,118.64,118.64,284.36,186.19,186.19,188,29.37,29.37,186.19,116.53,285.4,280.28,239.68,29.37,29.37,118.64,118.64,280.28,280.28
2022-04-05T17:00+00:00,72146.84,147068.7,135903.46,309.93,309.93,309.93,333.8,309.93,309.93,251.03,251.03,189.56,290.21,75.44,309.93,328.9,309.93,309.93,263.67,328.9,328.9,328.9,328.9,328.9,328.9,328.9,328.9,328.9,189.56,189.56,309.93,189.56,189.56,194.93,30,30,189.56,202,290.21,309.93,300.48,30,30,189.56,189.56,309.93,309.93
2022-04-05T18:00+00:00,72200.34,147794.88,138332.23,283.9,250.1,283.9,330.98,277.91,277.91,261.56,261.56,199.98,300.97,41.07,306.68,360,283.9,283.9,253.68,360,360,360,360,360,360,360,360,360,199.98,199.98,261.56,199.98,199.98,199.55,32.09,28.44,199.98,214.3,300.97,283.9,275.06,28.44,28.44,199.98,199.98,283.9,283.9
2022-04-05T19:00+00:00,72206.51,144959.27,137794.39,244.99,225.62,244.99,326.05,226.47,226.47,226.47,226.47,145.01,300.69,46.29,300.69,300.69,244.99,244.99,239.88,300.69,300.69,300.69,300.69,300.69,300.69,300.69,300.69,300.69,145.01,145.01,243.95,194.1,194.1,198,30.99,27.54,194.1,131.86,300.69,244.99,221.51,27.54,27.54,145.01,145.01,244.99,244.99
2022-04-05T20:00+00:00,72214.01,137182.93,130265.56,214.33,223.2,214.33,318.01,189.65,189.65,189.65,189.65,26.22,291.22,26.22,291.22,291.22,214.33,214.33,239,291.22,291.22,291.22,291.22,291.22,291.22,291.22,291.22,291.22,26.22,26.22,213.29,186.98,186.98,197.52,30.86,26.22,186.98,132.47,291.22,214.33,189.99,26.22,26.22,26.22,26.22,214.33,189.65
2022-04-05T21:00+00:00,72076.08,127935.29,124192.7,183.88,145.12,183.88,300.51,163.64,163.64,163.64,163.64,55,285,21.27,285,280.5,183.88,183.88,202.66,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,280.5,55,55,140,181.87,181.87,187.65,28.61,21.27,181.87,112.39,285,183.88,190.97,21.27,21.27,21.27,21.27,183.88,163.64
2022-04-05T22:00+00:00,72146.87,116289.31,118087.8,156.01,170.62,156.01,274.76,112.87,112.87,112.87,112.87,60.08,278.11,24.8,278.11,278.11,180,156.01,155,278.11,278.11,278.11,278.11,278.11,278.11,278.11,278.11,278.11,60.08,60.08,199.9,179.48,179.48,171.4,26.5,24.64,179.48,101.9,278.11,156.01,209.05,24.8,24.8,50.01,60.08,180,112.87
2022-04-05T23:00+00:00,72199.75,110710.74,112151.53,169.47,145.47,169.47,260.87,140,140,140,140,60.08,265,24.24,265,275.45,180,169.47,125,265,265,265,265,265,265,265,265,265,60.08,60.08,166.41,171.91,171.91,163.71,24.24,24.17,171.91,97.78,265,169.47,183.33,24.24,24.24,24.24,60.08,180,169.47
2022-04-06T00:00+00:00,72219.78,109034.73,108884.66,160.38,165,160.38,252.23,126.56,126.56,126.56,126.56,99.79,259.5,23.61,259.5,275.45,180,160.38,125,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,259.5,99.79,99.79,162.46,169.96,169.96,168.99,23.61,22.6,169.96,99.79,259.5,160.38,130.24,23.61,23.61,23.61,99.79,180,160.38
2022-04-06T01:00+00:00,72321.08,107375.48,109195.95,147.14,44.06,147.14,239.21,121.67,121.67,121.67,121.67,99.7,252,24.01,252,275.45,147.14,147.14,126,252,252,252,252,252,252,252,252,252,99.7,99.7,154.9,167.93,167.93,168.74,24.01,22.1,167.93,99.7,252,147.14,127.87,24.01,24.01,24.23,99.7,147.14,147.14
