Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CH),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (ME),Day Ahead Auction (MK),Day Ahead Auction (NL),Day Ahead Auction (NO1),Day Ahead Auction (NO2),Day Ahead Auction (NO2NSL),Day Ahead Auction (NO3),Day Ahead Auction (NO4),Day Ahead Auction (NO5),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (RS),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2023-09-29T19:00+00:00,69962,100088.47,122831.69,113.4,113.4,113.4,108.52,113.4,113.4,11.73,11.73,113.4,143.21,2.63,113.4,113.4,113.4,113.4,262.08,138.02,138.02,138.02,138.02,138.02,1750,138.02,138.02,138.02,113.4,113.4,113.34,111.4,113.4,0.31,27.59,43,2.63,2.63,0.31,113.4,143.21,113.4,108.05,2.63,2.63,2.63,2.63,113.4,113.4
2023-09-29T20:00+00:00,70088.29,93775.47,114927.12,106.57,106.57,106.57,102.2,106.57,106.57,2.94,2.94,99.5,129.91,1.71,106.57,106.57,106.57,106.57,271.7,120.61,120.61,120.61,120.61,120.61,1750,120.61,120.61,120.61,99.5,99.5,109.55,108.8,106.57,0.06,16.71,29.13,1.71,1.71,0.06,106.57,129.91,106.57,103.78,1.71,1.71,1.71,1.71,106.57,106.57
2023-09-29T21:00+00:00,69934.11,88636.59,108746.26,101.07,101.07,101.07,100.22,101.07,101.07,0.16,0.16,56.44,127.88,0.16,101.07,101.07,101.07,101.07,204.4,116.37,116.37,116.37,116.37,116.37,1750,116.37,116.37,116.37,56.44,56.44,102.55,101.9,101.07,0.03,0.16,23.16,0.16,0.16,0.03,101.07,127.88,101.07,95.59,0.16,0.16,0.16,0.16,101.07,101.07
2023-09-29T22:00+00:00,68840.48,80980.62,102365.88,91.71,96.34,91.87,101.03,91.59,90.95,0.01,0.01,91.34,126.62,-0.02,94.98,91.87,92.17,91.81,125.92,121.32,121.32,121.32,121.32,121.32,1750,121.32,121.32,121.32,91.34,91.34,102.96,98.5,99.91,-1.02,8.92,4.67,-0.02,-0.02,-1.02,106.61,126.62,91.87,99.01,-0.02,-0.02,-0.02,-0.02,92.37,91.67
2023-09-29T23:00+00:00,67706.61,76015.17,98394.38,89.06,91.64,88.98,97.33,88.89,88.89,0.03,0.01,88.81,125.6,-0.04,90.79,88.98,89.1,88.96,129.3,116.5,116.5,116.5,116.5,116.5,1750,116.5,116.5,116.5,88.81,88.81,97.58,95,93.64,-1.06,0.03,3.69,-0.04,-0.04,-1.06,106.62,125.6,88.98,96.31,-0.04,-0.04,-0.04,-0.04,89.17,88.91
2023-09-30T00:00+00:00,67355.23,73190.12,95016.11,88.85,89.5,88.76,89.02,88.71,88.78,0.01,0.01,88.53,120,-0.07,89.27,96.68,88.82,88.75,106.2,115.38,115.38,115.38,115.38,115.38,1750,115.38,115.38,115.38,88.53,88.53,90.06,88.7,90,-1.07,0.01,3.35,-0.07,-0.07,-1.07,106.57,120,88.76,89.25,-0.07,-0.07,-0.07,-0.07,88.85,88.71
2023-09-30T01:00+00:00,67157.03,71803.46,92105.94,88.72,88.72,88.72,86.65,88.72,88.72,0,0,40.01,125.34,-0.02,88.72,115.03,88.72,88.72,101.58,115.03,115.03,115.03,115.03,115.03,1750,115.03,115.03,115.03,40.01,40.01,85,83.6,88.72,-1.09,0,3.01,-0.02,-0.02,-1.09,102.84,125.34,88.72,86.21,-0.02,-0.02,-0.02,-0.02,88.72,88.72
2023-09-30T02:00+00:00,67356.62,70967.77,90386.18,88.28,88.28,88.28,86.06,88.28,88.28,0,0,88.28,124.73,0,88.28,105.65,88.28,88.28,106.3,114.73,114.73,114.73,114.73,114.73,1750,114.73,114.73,114.73,88.28,88.28,83.95,83,88.28,-1.1,0,2.91,0,0,-1.1,101.92,124.73,88.28,87.22,0,0,0,0,88.28,88.28
2023-09-30T03:00+00:00,67674.91,71680.86,90533.97,92.1,92.1,92.1,88.96,92.1,92.1,0.01,0.01,92.1,116.89,0.01,92.1,114.82,92.1,92.1,106.65,114.82,114.82,114.82,114.82,114.82,1750,114.82,114.82,114.82,92.1,92.1,90.55,87.8,92.1,-1.23,0.01,2.92,0.01,0.01,-1.23,104.7,116.89,92.1,89.39,0.01,0.01,0.01,0.01,92.1,92.1
2023-09-30T04:00+00:00,67752.95,75085.76,93526.16,105.3,105.3,105.3,100.97,105.3,105.3,0.07,0.07,105.3,113.72,0.07,105.3,105.3,105.3,105.3,104.82,115.85,115.85,115.85,115.85,115.85,1750,115.85,115.85,115.85,105.3,105.3,97.85,95.7,105.3,-1.09,0.07,4.52,0.07,0.07,-1.09,106.57,113.72,105.3,97.51,0.07,0.07,0.07,0.07,105.3,105.3
2023-09-30T05:00+00:00,67852.19,78707.09,100909.71,109.38,109.45,109.29,107.21,109.39,109.46,1.24,1.24,108.91,119.01,1.24,109.45,109.29,109.33,109.3,110.37,119.05,119.05,119.05,119.05,119.05,1750,119.05,119.05,119.05,108.91,108.91,109.07,105.2,109.46,-1.05,1.28,5.55,1.24,1.24,-1.05,108.91,119.01,109.29,107.06,1.24,1.24,1.24,1.24,109.35,109.26
2023-09-30T06:00+00:00,67964.99,78715.95,113559.85,110.08,112.16,109.73,107.28,110.02,110.05,2.85,2.85,108.25,113.72,1.98,111.56,109.73,109.95,109.73,118.69,138.77,138.77,138.77,138.77,138.77,1750,138.77,138.77,138.77,108.25,108.25,105.26,104.2,115,-1.05,2.94,7.97,1.98,1.98,-1.05,108.25,113.72,109.73,103.21,1.98,1.98,1.98,1.98,110.06,109.56
2023-09-30T07:00+00:00,67949.44,75307.37,130114.19,104.99,105.13,104.53,101.19,104.99,104.97,3.48,3.48,104.98,105.08,2.14,105.08,104.53,104.96,105,128,116.32,116.32,116.32,116.32,116.32,1750,116.32,116.32,116.32,104.98,104.98,99.41,95.9,105.25,-0.97,3.59,5.65,2.14,2.14,-0.97,106.64,105.08,104.53,89.54,2.14,2.14,2.14,2.14,104.98,105
2023-09-30T08:00+00:00,67707.82,68118.28,149791.32,87.45,87.51,80.38,90.07,87.55,87.52,1.5,1.5,87.63,87.5,1.5,87.5,80.38,86.95,87.65,120.71,110.03,110.03,110.03,110.03,110.03,1750,110.03,110.03,110.03,87.63,87.63,89.98,81.7,87.51,-0.85,1.55,3.36,1.5,1.5,-0.85,87.63,87.5,80.38,78.89,1.5,1.5,1.5,1.5,87.29,87.68
2023-09-30T09:00+00:00,67489.35,63373.67,167752.56,70.41,70.52,56.57,86.1,70.6,70.53,0.04,0.04,70.78,70.5,1.48,70.5,56.57,69.4,70.81,105.93,94,94,94,94,94,1750,94,94,94,70.78,70.78,86.32,67.8,70.53,-0.87,0.04,2.24,0.04,0.04,-0.87,70.78,70.5,56.57,66.08,0.04,0.04,0.04,0.04,70.07,70.87
2023-09-30T10:00+00:00,67139.79,64019.28,176022.78,42.76,42.76,42.76,52.52,42.76,42.76,-0.17,-0.17,42.76,42.76,1.34,42.76,42.76,42.76,42.76,98.54,84.84,84.84,84.84,84.84,84.84,1750,84.84,84.84,84.84,42.76,42.76,59.97,43.3,42.76,-0.93,-0.18,1.54,-0.17,-0.17,-0.93,55.03,42.76,42.76,44.39,-0.17,-0.17,-0.17,-0.17,42.76,42.76
2023-09-30T11:00+00:00,63786.61,62631.11,176809.91,9.67,2.21,9.45,21,9.18,8.76,-0.27,-0.27,9.05,54.63,1.3,15.16,27.89,9.68,9.41,87.2,42.5,42.5,42.5,42.5,42.5,1750,42.5,42.5,42.5,9.05,9.05,43.54,37.4,5,-1.1,-0.28,0.75,-1.1,-1.1,-1.1,51.78,54.63,9.45,30.54,-1.1,-1.1,-1.1,-1.1,9.8,9.29
2023-09-30T12:00+00:00,61991.97,61451.44,173986.79,15.04,15.04,15.04,28.94,15.04,15.04,-0.72,-0.72,15.04,40,1.34,15.04,21.29,15.04,15.04,78.49,21.29,21.29,21.29,21.29,21.29,1750,21.29,21.29,21.29,15.04,15.04,42.54,40,15.04,-1.73,2.04,0.74,-1.73,-1.73,-1.73,64.68,40,15.04,30.29,-1.73,-1.73,-1.73,-1.73,15.04,15.04
2023-09-30T13:00+00:00,61903.85,62411.7,164562.35,56,56,56,64.14,56,56,-0.88,-0.88,56,56,1.62,56,82.37,56,56,72.08,82.37,82.37,82.37,82.37,82.37,1750,82.37,82.37,82.37,56,56,69.62,78,56,-1.34,10.94,1.81,-1.34,-1.34,-1.34,85.03,56,56,68.36,-1.34,-1.34,-1.34,-1.34,56,56
2023-09-30T14:00+00:00,63146.34,65240.35,151031.13,85.01,85.01,85.01,86.02,85.01,85.01,-0.01,-0.01,85.01,81.8,1.88,85.01,101,85.01,85.01,70.43,101,101,101,101,101,1750,101,101,101,85.01,85.01,85.86,92.9,85.01,-1.06,29.98,2.77,-1.06,-1.06,-1.06,106.53,81.8,85.01,85.47,-1.06,-1.06,-1.06,-1.06,85.01,85.01
2023-09-30T15:00+00:00,64319.12,77702.75,134888.68,107.54,102.5,107.59,106.41,107.76,107.7,0.11,0.11,107.81,90,3.14,100.43,108.76,107.24,107.59,85.09,116.32,116.32,116.32,116.32,116.32,1750,116.32,116.32,116.32,107.81,107.81,110.63,105.1,107.24,-0.8,33.89,8.07,-0.8,-0.8,-0.8,107.81,90,107.59,108.01,-0.8,-0.8,-0.8,-0.8,107.03,107.67
2023-09-30T16:00+00:00,64722.44,87719.08,120817.72,135.1,125,140.11,112.58,134.61,136.41,15.9,15.9,135.48,113.72,5,113.72,140.11,135.53,135.32,105.32,146.64,146.64,146.64,146.64,146.64,1750,146.64,146.64,146.64,135.48,135.48,140.17,133.4,133.73,-0.43,43.07,30.02,-0.43,-0.43,-0.43,127.2,113.72,140.11,131.72,-0.43,-0.43,-0.43,-0.43,134.56,134.61
2023-09-30T17:00+00:00,65060.7,94257.5,114083.96,162.21,145.9,170,120.99,162.21,163.9,159.08,159.08,162.27,132.03,4.33,132.03,170,162.95,162.95,124.01,170,170,170,170,170,1750,170,170,170,162.27,162.27,168.05,169,159.08,-0.39,48.86,41.78,-0.39,-0.39,-0.39,135.29,132.03,170,164.18,-0.39,-0.39,-0.39,-0.39,161.15,161.03
2023-09-30T18:00+00:00,65193.76,93202.15,106918.02,133.18,129.92,133.5,119.09,133.64,134.1,134.1,134.1,133.86,145.18,1.56,124.28,133.5,133.11,133.5,124.33,160,160,160,160,160,1750,160,160,160,133.86,133.86,140.81,142,134.1,-0.82,49.08,42.12,-0.82,-0.82,-0.82,127.76,145.18,133.5,135.45,-0.82,-0.82,-0.82,-0.82,132.83,133.5
2023-09-30T19:00+00:00,65622.43,89260.79,101791.48,111.9,104.3,111.98,112.15,111.42,112.4,111.81,111.81,111.91,150.58,1.29,101.06,111.98,111.64,111.9,105.46,135,135,135,135,135,1750,135,135,135,111.91,111.91,119.1,118,111.81,-1.04,49.11,43.02,-1.04,-1.04,-1.04,111.91,150.58,111.98,116.33,-1.04,-1.04,-1.04,-1.04,111.37,111.42
2023-09-30T20:00+00:00,65810.62,84626.26,95408.47,107.4,107.4,107.4,108.08,107.4,107.4,99.59,99.59,77.43,133.67,0.55,107.4,107.4,107.4,107.4,100.51,119.61,119.61,119.61,119.61,119.61,1750,119.61,119.61,119.61,77.43,77.43,111.87,107.3,107.4,-1.12,49.12,43.97,-1.12,-1.12,-1.12,107.4,133.67,107.4,105.99,-1.12,-1.12,-1.12,-1.12,107.4,107.4
2023-09-30T21:00+00:00,65672.19,78509.67,90851.89,101.04,101.04,101.04,99.05,101.04,101.04,97.78,97.78,2.57,128.36,0,101.04,101.04,101.04,101.04,94.1,118.61,118.61,118.61,118.61,118.61,1750,118.61,118.61,118.61,2.57,2.57,104.93,99.8,101.04,-1.68,49.14,42.47,-1.68,-1.68,-1.68,101.04,128.36,101.04,96.69,-1.68,-1.68,-1.68,-1.68,101.04,101.04
2023-09-30T22:00+00:00,65630.11,71127.27,89456.3,102.73,102.73,102.73,97.46,102.73,102.73,102.73,102.73,-0.01,126.88,-1.99,102.73,102.74,102.73,102.73,92.04,107.81,107.81,107.81,107.81,107.81,1750,107.81,107.81,107.81,-0.01,-0.01,104.02,95.1,102.73,-1.99,47.68,47,-1.99,-1.99,-1.99,102.73,126.88,102.73,95,-1.99,-1.99,-1.99,-1.99,102.73,102.73
2023-09-30T23:00+00:00,65569.46,66372.15,86055.85,94.14,94.14,94.14,91.65,94.14,94.14,94.14,94.14,0,121.68,-2.02,94.14,94.14,94.14,94.14,79.76,105.81,105.81,105.81,105.81,105.81,1750,105.81,105.81,105.81,0,0,97.46,87.3,94.14,-2.02,47.54,46.88,-2.02,-2.02,-2.02,94.14,121.68,94.14,89.04,-2.02,-2.02,-2.02,-2.02,94.14,94.14
2023-10-01T00:00+00:00,65431.12,62508.22,84268.81,88.6,88.6,88.6,87.66,88.6,88.6,88.6,88.6,0,112.99,-2.08,88.6,95.85,88.6,88.6,67,104.61,104.61,104.61,104.61,104.61,1750,104.61,104.61,104.61,0,0,90.5,79.8,88.6,-2.08,47.59,46.79,-2.08,-2.08,-2.08,88.6,112.99,88.6,80.93,-2.08,-2.08,-2.08,-2.08,88.6,88.6
2023-10-01T01:00+00:00,65317.61,61087.52,84374.17,84.99,55.84,85.03,84.95,88.18,89.37,80.42,80.42,0,111.06,-2.09,36.15,85.03,82.79,85.61,56,95.18,95.18,95.18,95.18,95.18,1750,95.18,95.18,95.18,0,0,93.72,74.8,80.42,-2.09,47.74,48.66,-2.09,-2.09,-2.09,88.67,111.06,85.03,84.98,-2.09,-2.09,-2.09,-2.09,81.1,86.64
2023-10-01T02:00+00:00,65125.25,60798.66,84463.84,83.22,56.95,83.33,83.53,85.8,86.89,86.89,86.89,4.44,109.5,-2.07,45.11,83.33,81.56,83.78,51.41,95.18,95.18,95.18,95.18,95.18,1750,95.18,95.18,95.18,4.44,4.44,84.66,79.4,84.89,-2.07,46.97,44.83,-2.07,-2.07,-2.07,86.26,109.5,83.33,80.64,-2.07,-2.07,-2.07,-2.07,80.24,84.6
2023-10-01T03:00+00:00,64725.48,61050.05,85284.03,83.52,70.73,83.54,86.06,84.93,85.45,85.45,85.45,1.7,109.01,-2.07,62.1,90.01,82.54,83.8,52.13,99,99,99,99,99,1750,99,99,99,1.7,1.7,90.15,79.1,81.54,-2.07,47.45,45.53,-2.07,-2.07,-2.07,85.15,109.01,83.54,84.77,-2.07,-2.07,-2.07,-2.07,81.82,84.25
2023-10-01T04:00+00:00,64520.9,61305.2,87369.62,83.54,73.73,83.54,90.82,84.62,85.07,85.07,85.07,84.79,114,-2,67.11,83.54,82.8,83.75,54.86,104.61,104.61,104.61,104.61,104.61,1750,104.61,104.61,104.61,84.79,84.79,87.49,85.2,82.12,-2,50,50.02,-2,-2,-2,84.79,114,83.54,87.53,-2,-2,-2,-2,82.23,84.1
2023-10-01T05:00+00:00,64714.62,61745.01,92784.88,88.08,88.08,88.08,92.85,88.08,88.08,88.08,88.08,88.08,126.68,-1.79,88.08,88.08,88.08,88.08,75,104.61,104.61,104.61,104.61,104.61,1750,104.61,104.61,104.61,88.08,88.08,90.87,91.2,88.08,-1.79,50.32,47.74,-1.79,-1.79,-1.79,88.08,126.68,88.08,90.96,-1.79,-1.79,-1.79,-1.79,88.08,88.08
2023-10-01T06:00+00:00,65097.02,61055.93,103792.15,82.1,82.1,82.1,91,82.1,82.1,82.1,82.1,82.1,124.11,-1.07,82.1,82.1,82.1,82.1,87.16,103.94,103.94,103.94,103.94,103.94,1750,103.94,103.94,103.94,82.1,82.1,91.94,89.6,82.1,-1.07,50.39,47.81,-1.07,-1.07,-1.07,82.1,124.11,82.1,88.83,-1.07,-1.07,-1.07,-1.07,82.1,82.1
2023-10-01T07:00+00:00,65180.1,57900.79,122080.88,62.73,62.73,62.73,78.5,62.73,62.73,62.73,62.73,62.73,97,-0.16,62.73,62.73,62.73,62.73,95,96.32,96.32,96.32,96.32,96.32,1750,96.32,96.32,96.32,62.73,62.73,83.29,77.1,62.73,-0.47,50.06,46.96,-0.16,-0.16,-0.47,66.01,97,62.73,74.41,-0.16,-0.16,-0.16,-0.16,62.73,62.73
2023-10-01T08:00+00:00,65025.5,54689.73,143854.71,40,40,40,53.37,40,40,40,40,40,53,0,40,40,40,40,110.02,83.22,83.22,83.22,83.22,83.22,1750,83.22,83.22,83.22,40,40,59.82,59.3,40,-0.12,39.52,49.11,0,0,-0.12,53.99,53,40,50.09,0,0,0,0,40,40
2023-10-01T09:00+00:00,64508.8,53990.51,161990.98,8.99,8.99,8.99,10.56,8.99,8.99,8.99,8.99,8.99,35,0.39,8.99,8.99,8.99,8.99,119.54,85.01,85.01,85.01,85.01,85.01,1750,85.01,85.01,85.01,8.99,8.99,37.54,39.4,8.99,-0.07,18.91,35.39,0.39,0.39,-0.07,38.86,35,8.99,25.23,0.39,0.39,0.39,0.39,8.99,8.99
2023-10-01T10:00+00:00,61525.31,53533.43,170860.72,0,-0.07,0,-2.61,0,-0.01,-0.01,-0.05,0,35,-0.05,0.04,0,0,0,113.14,81.71,81.71,81.71,81.71,81.71,1750,81.71,81.71,81.71,0,0,11.4,27.4,-0.04,-0.22,-0.01,22.01,-0.05,-0.05,-0.22,46.66,35,0,9.95,-0.05,-0.05,-0.05,-0.05,0,0
2023-10-01T11:00+00:00,59740.99,52888.73,172194.35,-0.92,-4.33,-1.1,-9.32,-1.35,-1.93,-1.93,-1.89,-1.51,37.43,-1.51,-0.01,0,-1.02,-1.1,115.18,31,31,31,31,31,1750,31,31,31,-1.51,-1.51,13.45,16.9,-3.1,-1.89,-1.89,13.99,-1.89,-1.89,-1.89,64.73,37.43,-1.1,8.05,-1.89,-1.89,-1.89,-1.89,-0.98,-1.2
2023-10-01T12:00+00:00,59026.11,53104.07,167227.98,-0.62,-1.67,-0.64,-4.72,-0.68,-0.73,-0.73,-0.73,-0.7,35,-0.7,-0.02,0,-0.62,-0.65,105,15,15,15,15,15,1750,15,15,15,-0.7,-0.7,6.57,15,-1.19,-0.73,-0.04,13.28,-0.73,-0.73,-0.73,64.94,35,-0.64,5.04,-0.73,-0.73,-0.73,-0.73,-0.6,-0.66
2023-10-01T13:00+00:00,58162.72,53682.98,159535.76,1.53,1.53,1.53,7.67,1.53,1.53,1.53,1.53,1.53,4.3,1.53,1.53,40,1.53,1.53,102.15,48,48,48,48,48,1750,48,48,48,1.53,1.53,44.07,35.1,1.53,-0.16,27.91,26.92,1.53,1.53,-0.16,77.21,60.3,1.53,17.01,1.53,1.53,1.53,1.53,1.53,1.53
2023-10-01T14:00+00:00,59806.24,55978.21,150559.76,62.73,62.73,62.73,61.43,62.73,62.73,62.73,62.73,62.73,62.73,3.22,62.73,62.73,62.73,62.73,99.62,62.73,62.73,62.73,62.73,62.73,1750,62.73,62.73,62.73,62.73,62.73,69.54,66.1,62.73,0.01,33.83,43.55,3.22,3.22,0.01,76.32,62.73,62.73,60.7,3.22,3.22,3.22,3.22,62.73,62.73
2023-10-01T15:00+00:00,63285.52,65035.87,136128.84,98.82,95.16,98.88,95.71,99.32,99.51,99.51,99.51,99.38,91.3,4.79,92.65,104.61,98.56,98.96,115,104.61,104.61,104.61,104.61,104.61,1750,104.61,104.61,104.61,99.38,99.38,97.94,96.2,98.03,0.51,50.03,46.55,4.79,4.79,0.51,101.49,91.3,98.88,97.86,4.79,4.79,4.79,4.79,98.33,99.1
2023-10-01T16:00+00:00,64153.2,76139.27,122809.12,120.06,120.06,120.06,113.29,120.06,120.06,120.06,120.06,120.06,120.06,10.82,120.06,120.06,120.06,120.06,140.58,120.06,120.06,120.06,120.06,120.06,1750,120.06,120.06,120.06,120.06,120.06,117.01,121.6,120.06,0.95,47.98,47.55,5.68,5.68,0.95,120.06,120.06,120.06,116.68,5.68,5.68,5.68,5.68,120.06,120.06
2023-10-01T17:00+00:00,64551.48,87349.12,113809.85,130,130,130,126.9,130,130,130,130,130,130,47.01,130,146.5,130,130,162.38,146.5,146.5,146.5,146.5,146.5,1750,146.5,146.5,146.5,130,130,132.95,137.1,130,1.44,47.98,48.19,5.91,5.91,1.44,130,130,130,143.12,5.91,5.91,5.91,5.91,130,130
2023-10-01T18:00+00:00,64798.48,89964.11,108330.88,130,130,130,122.09,130,130,130,130,130,137.36,4.98,130,132.57,130,130,170.7,137.12,137.12,137.12,137.12,137.12,1750,137.12,137.12,137.12,130,130,125.26,122.6,130,1.38,50.03,47.91,4.98,4.98,1.38,130,137.36,130,120,4.98,4.98,4.98,4.98,130,130
2023-10-01T19:00+00:00,64320.94,87968.1,104991.98,115.16,115.16,115.16,114.63,115.16,115.16,115.16,115.16,115.16,142.45,4.88,115.16,115.16,115.16,115.16,146.6,115.16,115.16,115.16,115.16,115.16,1750,115.16,115.16,115.16,115.16,115.16,110.15,111.7,115.16,0.81,47.65,48.08,4.88,4.88,0.81,115.16,142.45,115.16,106.69,4.88,4.88,4.88,4.88,115.16,115.16
2023-10-01T20:00+00:00,64458.65,85044.63,99122.31,106.62,106.62,106.62,109.32,106.62,106.62,106.62,106.62,106.62,137.36,4.25,106.62,109.31,106.62,106.62,124.5,109.31,109.31,109.31,109.31,109.31,1750,109.31,109.31,109.31,106.62,106.62,104.97,102.9,106.62,-0.14,47.53,47.87,4.25,4.25,-0.14,106.62,137.36,106.62,108.96,4.25,4.25,4.25,4.25,106.62,106.62
2023-10-01T21:00+00:00,64286.88,80430.44,93552.6,99.97,99.97,99.97,100.98,99.97,99.97,99.97,99.97,99.97,130,3.59,99.97,99.98,99.97,99.97,113.57,105.86,105.86,105.86,105.86,105.86,1750,105.86,105.86,105.86,99.97,99.97,97.96,95.3,99.97,-0.78,46.68,47.64,3.59,3.59,-0.78,99.97,130,99.97,99.88,3.59,3.59,3.59,3.59,99.97,99.97
2023-10-01T22:00+00:00,64873.22,75977.94,87509.79,94.9,94.9,94.9,98.41,94.9,94.9,94.9,94.9,94.9,122.99,2.79,94.9,103.63,94.9,94.9,109.67,103.63,103.63,103.63,103.63,103.63,1750,103.63,103.63,103.63,94.9,94.9,97.22,89.4,94.9,0.06,46.23,50,2.79,2.79,0.06,97.1,122.99,94.9,85.06,2.79,2.79,2.79,2.79,94.9,94.9
2023-10-01T23:00+00:00,65501.89,73366.74,84148.9,93.17,93.17,93.17,93.19,93.17,93.17,93.17,93.17,93.17,113.89,2.78,93.17,93.17,93.17,93.17,104.32,93.17,93.17,93.17,93.17,93.17,1750,93.17,93.17,93.17,93.17,93.17,90.27,85.1,93.17,0,46.52,50,2.78,2.78,0,97.29,113.89,93.17,83,2.78,2.78,2.78,2.78,93.17,93.17
2023-10-02T00:00+00:00,65161.94,71356.74,83070.31,93.4,93.4,93.4,91.06,93.4,93.4,93.4,93.4,93.4,100.92,2.91,93.4,93.4,93.4,93.4,99,93.4,93.4,93.4,93.4,93.4,1750,93.4,93.4,93.4,93.4,93.4,83.76,81.5,93.4,-0.31,46.48,50,2.91,2.91,-0.31,96.45,100.92,93.4,80.02,2.91,2.91,2.91,2.91,93.4,93.4
2023-10-02T01:00+00:00,65096.44,71497.21,82502.93,92.02,92.02,92.02,88.39,92.02,92.02,92.02,92.02,92.02,98,3.15,92.02,92.02,92.02,92.02,97.9,92.02,92.02,92.02,92.02,92.02,1750,92.02,92.02,92.02,92.02,92.02,83.46,80.4,92.02,-0.41,46.41,50,3.15,3.15,-0.41,97.14,98,92.02,80.54,3.15,3.15,3.15,3.15,92.02,92.02
2023-10-02T02:00+00:00,64995.16,72508.89,81654.9,95.68,95.68,95.68,89.62,95.68,95.68,95.68,95.68,95.68,97,3.86,95.68,95.68,95.68,95.68,96,99.46,99.46,99.46,99.46,99.46,1750,99.46,99.46,99.46,95.68,95.68,83.5,80.2,95.68,-0.31,46.5,50.24,3.86,3.86,-0.31,98.19,97,95.68,82.81,3.86,3.86,3.86,3.86,95.68,95.68
2023-10-02T03:00+00:00,64464.94,79096.47,84102.02,99.33,99.33,99.33,98.41,99.33,99.33,99.33,99.33,99.33,99.86,20.01,99.33,99.33,99.33,99.33,99.2,104.15,104.15,104.15,104.15,104.15,1750,104.15,104.15,104.15,99.33,99.33,92.7,90.5,99.33,0.01,47.08,51.14,4.98,4.98,0.01,99.33,99.86,99.33,94.41,4.98,4.98,4.98,4.98,99.33,99.33
2023-10-02T04:00+00:00,64565.07,94163.95,94782.96,124.86,123.92,124.97,113.47,124.99,124.99,124.99,124.99,140.07,123.31,140.07,123.31,124.97,124.85,124.99,108.47,124.97,124.97,124.97,124.97,124.97,1750,124.97,124.97,124.97,140.07,140.07,116.88,115.4,124.78,0.15,49.12,60.35,7.48,7.48,0.15,125.3,123.31,124.97,123.17,7.48,7.48,7.48,7.48,124.79,125.06
